INC_RNKM,INC_RNK5,INC_RNK4,INC_RNK3,INC_RNK2,INC_RNK1,INC_RANK,NEWID,AGE_REF,AGE_REF_,AGE2,AGE2_,BLS_URBN,CUTENURE,CUTE_URE,DESCRIP,DESCRIP_,EARNCOMP,EARN_OMP,EDUC_REF,EDUC0REF,EDUCA2,EDUCA2_,EMPLTYP1,EMPL_YP1,EMPLTYP2,EMPL_YP2,FAM_SIZE,FAM__IZE,FAM_TYPE,FAM__YPE,FGVX,FGVX_,FINCBEFX,FINC_EFX,FINLWT21,FIRAX,FIRAX_,FJSSDEDX,FJSS_EDX,FPVTX,FPVTX_,FREEMLX,FREEMLX_,FRRX,FRRX_,FS_MTHI,FS_MTHI_,FSS_RRX,FSS_RRX_,FSUPPX,FSUPPX_,FWAGEX,FWAGEX_,HRSPRWK1,HRSP_WK1,HRSPRWK2,HRSP_WK2,JFS_AMT,JFS_AMT_,JGRCFDMV,JGRC_DMV,JGRCFDWK,JGRC_DWK,JGROCYMV,JGRO_YMV,JGROCYWK,JGRO_YWK,LUMPX,LUMPX_,MARITAL1,MARI_AL1,NO_EARNR,NO_E_RNR,OCCEXPNX,OCCE_PNX,OCCULIS2,OCCU_IS2,OTHINX,OTHINX_,OTHRECX,OTHRECX_,PERSLT18,PERS_T18,PERSOT64,PERS_T64,OCCULIS1,OCCU_IS1,POPSIZE,RACE2,RACE2_,REC_FS,REC_FS_,REF_RACE,REF__ACE,REGION,SEX_REF,SEX_REF_,SEX2,SEX2_,SMSASTAT,STRTMNTH,STRTYEAR,TYPOWND,TYPOWND_,VEHQ,VEHQ_,WEEKI,WEEKI_,WEEKN,WELFRX,WELFRX_,WHYNWRK1,WHYN_RK1,WHYNWRK2,WHYN_RK2,WK_WRKD1,WK_W_KD1,WK_WRKD2,WK_W_KD2,WTREP01,WTREP02,WTREP03,WTREP04,WTREP05,WTREP06,WTREP07,WTREP08,WTREP09,WTREP10,WTREP11,WTREP12,WTREP13,WTREP14,WTREP15,WTREP16,WTREP17,WTREP18,WTREP19,WTREP20,WTREP21,WTREP22,WTREP23,WTREP24,WTREP25,WTREP26,WTREP27,WTREP28,WTREP29,WTREP30,WTREP31,WTREP32,WTREP33,WTREP34,WTREP35,WTREP36,WTREP37,WTREP38,WTREP39,WTREP40,WTREP41,WTREP42,WTREP43,WTREP44,FOODTOT,FOODHOME,CEREAL,BAKEPROD,BEEF,PORK,OTHMEAT,POULTRY,SEAFOOD,EGGS,MILKPROD,OTHDAIRY,FRSHFRUT,FRSHVEG,PROCFRUT,PROCVEG,SWEETS,NONALBEV,OILS,MISCFOOD,FOODAWAY,ALCBEV,SMOKSUPP,PET_FOOD,PERSPROD,PERSSERV,DRUGSUPP,HOUSKEEP,HH_CU_Q,HH_CU_Q_,HHID,HHID_,CHILDAGE,CHIL_AGE,INCLASS,STATE,INC__ANK,CUID,HORREF1,HORREF1_,HORREF2,HORREF2_,FGVXM,FGVXM_,FINCBEFM,FINC_EFM,FINCBEF1,FINCBEF2,FINCBEF3,FINCBEF4,FINCBEF5,FINCBEFI,FJSSDEDM,FJSS_EDM,FJSSDED1,FJSSDED2,FJSSDED3,FJSSDED4,FJSSDED5,FPVTXM,FPVTXM_,FRRXM,FRRXM_,FS_AMTXM,FS_A_TXM,FS_AMTX1,FS_AMTX2,FS_AMTX3,FS_AMTX4,FS_AMTX5,FS_AMTXI,FSS_RRXM,FSS__RXM,FSS_RRX1,FSS_RRX2,FSS_RRX3,FSS_RRX4,FSS_RRX5,FSS_RRXI,FSUPPXM,FSUPPXM_,FSUPPX1,FSUPPX2,FSUPPX3,FSUPPX4,FSUPPX5,FSUPPXI,FWAGEXM,FWAGEXM_,FWAGEX1,FWAGEX2,FWAGEX3,FWAGEX4,FWAGEX5,FWAGEXI,INC__NKM,JFS_AMTM,JFS__MTM,JFS_AMT1,JFS_AMT2,JFS_AMT3,JFS_AMT4,JFS_AMT5,OTHINXM,OTHINXM_,OTHINX1,OTHINX2,OTHINX3,OTHINX4,OTHINX5,OTHINXI,WELFRXM,WELFRXM_,WELFRX1,WELFRX2,WELFRX3,WELFRX4,WELFRX5,WELFRXI,PICKCODE,LUMPB,LUMPB_,LUMPBX,LUMPBX_,OTHINB,OTHINB_,OTHINBX,OTHINBX_,WELFRB,WELFRB_,WELFRBX,WELFRBX_,PSU,HIGH_EDU,FSMPFRMX,FSMP_RMX,FSMPFRX1,FSMPFRX2,FSMPFRX3,FSMPFRX4,FSMPFRX5,FSMPFRXI,FSMPFRXM,INTRDVB,INTRDVB_,INTRDVBX,INTR_VBX,INTRDVX,INTRDVX_,INTRDVX1,INTRDVX2,INTRDVX3,INTRDVX4,INTRDVX5,INTRDVXI,INTRDVXM,NETRENTB,NETR_NTB,NETRENTX,NETR_NTX,NETRNTBX,NETR_TBX,NETRENT1,NETRENT2,NETRENT3,NETRENT4,NETRENT5,NETRENTI,NETRENTM,OTHREGB,OTHREGB_,OTHREGBX,OTHR_GBX,OTHREGX,OTHREGX_,OTHREGX1,OTHREGX2,OTHREGX3,OTHREGX4,OTHREGX5,OTHREGXI,OTHREGXM,RETSRVBX,RETS_VBX,RETSURVB,RETS_RVB,RETSURVX,RETS_RVX,RETSURV1,RETSURV2,RETSURV3,RETSURV4,RETSURV5,RETSURVI,RETSURVM,ROYESTB,ROYESTB_,ROYESTBX,ROYE_TBX,ROYESTX,ROYESTX_,ROYESTX1,ROYESTX2,ROYESTX3,ROYESTX4,ROYESTX5,ROYESTXI,ROYESTXM,FSMP_RXM,INTR_VXM,NETR_NTM,OTHR_GXM,RETS_RVM,ROYE_TXM,DIVISION,REFGEN,HISP_REF,HISP2
0.0663809,0.0756707,0.0717654,0.0765039,0.0790188,0.0736179,0.2080194,03677052,78,D,,A,1,4,D,01,D,8,D,11,D,,A,,A,,A,1,D,8,D,0,D,10392,D,31461.634,0,D,0,D,0,D,,A,0,D,12,D,9516,D,0,D,0,D,,A,,A,876,D,152,D,35,D,217,D,50,D,,A,3,,0,D,,A,,A,,A,0,D,0,D,1,D,,A,5,,A,1,D,1,D,,2,D,,A,1,04,2017,,A,,A,2,D,2,,A,4,D,,A,0,D,,A,64026.201,,66914.464,,,,63361.761,75708.977,,64726.208,,60781.390,59827.838,,,63531.767,,,62195.352,,70482.218,,,74237.280,63978.039,58858.451,,57054.069,56759.076,63838.150,71517.978,58608.798,,,,54635.017,,68829.143,61276.608,60653.562,,,,,42.15000,42.15000,7.45000,5.04000,0.00000,5.22000,0.00000,0.00000,0.00000,0.00000,0.83000,2.67000,0.00000,0.00000,2.77000,2.27000,1.98000,6.14000,3.98000,3.80000,0.00000,0.00000,0.00000,6.68000,0.00000,0.00000,8.46000,10.07000,1,D,,A,0,D,03,,D,367705,,A,,A,0,D,10392.0,D,10392,10392,10392,10392,10392,100,0.0,D,0,0,0,0,0,0,D,0,D,73.0,D,73,73,73,73,73,100,9516.0,D,9516,9516,9516,9516,9516,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,D,876.0,D,876,876,876,876,876,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,11,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,,1,2,
0.1953739,0.2056799,0.1966576,0.1997824,0.2005932,0.2008748,0.3183422,03677061,59,D,59,D,1,1,D,01,D,1,D,11,D,11,D,1,D,,A,2,D,1,D,0,D,20700,D,27771.958,0,D,1469,D,0,D,,A,0,D,,A,0,D,0,D,19200,D,40,D,,A,0,D,370,D,85,D,435,D,100,D,,A,1,,1,D,,A,,A,,A,0,D,0,D,0,D,11,D,1,1,,2,D,1,D,1,2,D,1,,1,04,2017,1,D,3,D,1,D,2,,A,,A,4,D,52,D,0,D,,,52792.888,,,56543.426,56315.721,,50159.140,64381.641,,44651.446,,52331.800,55327.906,,,,57759.043,,,,,,55983.844,59682.746,50734.147,,52448.731,,,,56998.473,58008.953,45098.534,48023.768,46351.588,,59398.151,58387.211,57122.694,,,60519.613,109.29998,76.97998,7.45823,6.16423,0.00000,0.00000,0.00000,0.00000,3.99370,0.00000,2.51712,6.13563,0.00000,13.07067,0.00000,4.33024,3.49803,18.55798,0.00000,11.25415,32.32000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,05,42,D,367706,,A,,A,0,D,20700.0,D,20700,20700,20700,20700,20700,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,19200.0,D,19200,19200,19200,19200,19200,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S12B,11,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,1500,D,1500,1500,1500,1500,1500,100,1500,,A,,A,,A,,,,,,100,,D,A,A,A,D,A,2,3,2,2
0.1955876,0.2058936,0.1968713,0.1999961,0.2008069,0.2010885,0.3185559,03677062,59,D,59,D,1,1,D,01,D,1,D,11,D,11,D,1,D,,A,2,D,1,D,0,D,20700,D,27771.958,0,D,1469,D,0,D,,A,0,D,,A,0,D,0,D,19200,D,40,D,,A,0,D,370,D,85,D,435,D,100,D,,A,1,,1,D,,A,,A,,A,0,D,0,D,0,D,11,D,1,1,,2,D,1,D,1,2,D,1,,1,04,2017,1,D,3,D,2,D,2,,A,,A,4,D,52,D,0,D,,,52792.888,,,56543.426,56315.721,,50159.140,64381.641,,44651.446,,52331.800,55327.906,,,,57759.043,,,,,,55983.844,59682.746,50734.147,,52448.731,,,,56998.473,58008.953,45098.534,48023.768,46351.588,,59398.151,58387.211,57122.694,,,60519.613,60.79999,60.79999,0.00000,7.91381,6.09187,0.00000,4.47190,0.00000,0.00000,3.51243,2.74919,0.00000,3.42202,6.22475,4.08987,0.00000,3.22350,8.10325,0.00000,10.99740,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,10.05730,0.00000,1,D,,A,0,D,05,42,D,367706,,A,,A,0,D,20700.0,D,20700,20700,20700,20700,20700,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,19200.0,D,19200,19200,19200,19200,19200,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S12B,11,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,1500,D,1500,1500,1500,1500,1500,100,1500,,A,,A,,A,,,,,,100,,D,A,A,A,D,A,2,3,2,2
0.6674874,0.6753302,0.6634850,0.6689374,0.6723666,0.6661715,0.7384784,03677071,73,D,,A,2,2,D,01,D,4,D,13,D,,A,1,D,,A,4,D,9,D,0,D,81207,D,29327.705,0,D,4958,D,675,D,,A,0,D,,A,14592,D,640,D,64800,D,20,D,,A,0,D,326,D,75,D,435,D,100,D,,A,2,,3,D,,A,,A,,A,0,D,0,D,1,D,04,D,5,,A,2,D,1,D,2,2,D,,A,2,04,2017,1,D,3,D,1,D,2,,A,,A,,A,52,D,,A,,53743.677,40288.975,83258.853,52121.539,,58366.481,86187.257,67649.603,,,46756.422,,71813.560,,,81715.257,46007.174,,77364.502,31692.881,,30171.735,,71904.045,71025.309,,,,64518.822,,,,,,53740.097,82315.338,44086.262,,59001.727,,,,42122.659,352.53185,141.06208,23.97658,16.76971,0.00000,0.00000,9.41390,12.08784,0.00000,0.00000,7.38000,7.38174,5.06000,7.78247,0.00000,6.09378,2.68201,15.61903,0.00000,26.81502,211.46977,6.59827,34.90422,6.12966,36.85890,19.43428,9.39608,51.80114,1,D,,A,7,D,09,,D,367707,,A,,A,0,D,81207.0,D,81207,81207,81207,81207,81207,100,0.0,D,0,0,0,0,0,675,D,0,D,,A,,,,,,100,14592.0,D,14592,14592,14592,14592,14592,100,640.0,D,640,640,640,640,640,100,64800.0,D,64800,64800,64800,64800,64800,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,13,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,1175,D,1175,1175,1175,1175,1175,100,1175,,A,,A,,A,,,,,,100,,D,A,A,A,D,A,,1,2,
0.6672617,0.6751045,0.6632594,0.6687118,0.6721409,0.6659459,0.7382527,03677072,73,D,,A,2,2,D,01,D,4,D,13,D,,A,1,D,,A,4,D,9,D,0,D,81207,D,29327.705,0,D,4958,D,675,D,,A,0,D,,A,14592,D,640,D,64800,D,20,D,,A,0,D,326,D,75,D,435,D,100,D,,A,2,,3,D,,A,,A,,A,0,D,0,D,1,D,04,D,5,,A,2,D,1,D,2,2,D,,A,2,04,2017,1,D,3,D,2,D,2,,A,,A,,A,52,D,,A,,53743.677,40288.975,83258.853,52121.539,,58366.481,86187.257,67649.603,,,46756.422,,71813.560,,,81715.257,46007.174,,77364.502,31692.881,,30171.735,,71904.045,71025.309,,,,64518.822,,,,,,53740.097,82315.338,44086.262,,59001.727,,,,42122.659,325.17128,44.08000,0.00000,7.34000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,11.65000,4.56000,0.00000,0.00000,0.00000,5.06000,10.26000,1.43000,0.00000,3.78000,281.09128,0.00000,0.00000,19.20123,23.98387,0.00000,7.51943,19.80995,1,D,,A,7,D,09,,D,367707,,A,,A,0,D,81207.0,D,81207,81207,81207,81207,81207,100,0.0,D,0,0,0,0,0,675,D,0,D,,A,,,,,,100,14592.0,D,14592,14592,14592,14592,14592,100,640.0,D,640,640,640,640,640,100,64800.0,D,64800,64800,64800,64800,64800,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,13,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,1175,D,1175,1175,1175,1175,1175,100,1175,,A,,A,,A,,,,,,100,,D,A,A,A,D,A,,1,2,
0.3914685,0.4016497,0.3894197,0.3966792,0.3958481,0.4007167,0.4973830,03677091,42,D,,A,1,4,D,01,D,1,D,14,D,,A,1,D,,A,1,D,8,D,0,D,40000,D,38252.732,0,D,3060,D,0,D,,A,0,D,,A,0,D,0,D,40000,D,38,D,,A,0,D,239,D,55,D,239,D,55,D,,A,2,,1,D,,A,,A,,A,0,D,0,D,0,D,04,D,3,,A,2,D,1,D,3,2,D,,A,1,04,2017,,A,1,D,1,D,2,,A,,A,,A,52,D,,A,,70503.095,,81567.124,,,,90619.594,84377.914,81075.655,64647.326,69922.751,,71123.172,66854.958,77114.461,,,65637.692,,84669.452,,,80932.880,68149.495,,76369.289,66556.919,,83270.020,,69773.353,75082.640,,,,79044.287,,,,,,72677.865,73222.882,73.63000,25.26000,0.00000,2.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.45000,5.27000,0.00000,11.54000,48.37000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,07,45,D,367709,,A,,A,0,D,40000.0,D,40000,40000,40000,40000,40000,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,40000.0,D,40000,40000,40000,40000,40000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,14,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,5,4,2,
0.3902288,0.4004101,0.3881801,0.3954395,0.3946084,0.3994771,0.4961433,03677092,42,D,,A,1,4,D,01,D,1,D,14,D,,A,1,D,,A,1,D,8,D,0,D,40000,D,38252.732,0,D,3060,D,0,D,,A,0,D,,A,0,D,0,D,40000,D,38,D,,A,0,D,239,D,55,D,239,D,55,D,,A,2,,1,D,,A,,A,,A,0,D,0,D,0,D,04,D,3,,A,2,D,1,D,3,2,D,,A,1,04,2017,,A,1,D,2,D,2,,A,,A,,A,52,D,,A,,70503.095,,81567.124,,,,90619.594,84377.914,81075.655,64647.326,69922.751,,71123.172,66854.958,77114.461,,,65637.692,,84669.452,,,80932.880,68149.495,,76369.289,66556.919,,83270.020,,69773.353,75082.640,,,,79044.287,,,,,,72677.865,73222.882,44.60000,29.24000,0.00000,1.79000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,7.56000,4.93000,0.00000,0.00000,0.00000,0.00000,0.00000,14.96000,15.36000,0.00000,0.00000,0.00000,4.68208,0.00000,6.00792,0.00000,1,D,,A,0,D,07,45,D,367709,,A,,A,0,D,40000.0,D,40000,40000,40000,40000,40000,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,40000.0,D,40000,40000,40000,40000,40000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,14,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,5,4,2,
0.6377708,0.6525135,0.6409999,0.6460093,0.6451131,0.6416041,0.7184101,03677151,25,D,24,D,1,4,D,01,D,2,D,15,D,15,D,1,D,1,D,2,D,1,D,0,D,76000,D,48844.807,1200,D,5815,D,0,D,,A,0,D,,A,0,D,0,D,76000,D,50,D,50,D,0,D,391,D,90,D,522,D,120,D,,A,1,,2,D,,A,01,D,,A,0,D,0,D,0,D,01,D,4,1,,2,D,1,D,3,1,D,2,,1,04,2017,,A,2,D,1,D,2,,A,,A,,A,52,D,52,D,,95472.169,108755.505,,87153.700,,,,90695.180,95581.976,98389.219,107791.265,107941.795,,87561.060,97871.823,88929.930,,,105418.044,,106818.315,,,95150.519,96722.253,,93406.179,111637.951,,94874.060,,86209.990,93586.256,,,,108645.986,,,,,,96657.372,336.92000,25.09000,0.00000,3.03371,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.18811,0.00000,3.61729,0.00000,0.00000,0.00000,0.00000,2.83089,0.00000,13.42000,311.83000,20.00000,0.00000,0.00000,0.00000,0.00000,0.00000,22.27693,1,D,,A,0,D,09,12,D,367715,,A,5,D,0,D,76000.0,D,76000,76000,76000,76000,76000,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,76000.0,D,76000,76000,76000,76000,76000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,15,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,5,5,2,1
0.6371119,0.6518546,0.6403409,0.6453504,0.6444542,0.6409452,0.7177512,03677152,25,D,24,D,1,4,D,01,D,2,D,15,D,15,D,1,D,1,D,2,D,1,D,0,D,76000,D,48844.807,1200,D,5815,D,0,D,,A,0,D,,A,0,D,0,D,76000,D,50,D,50,D,0,D,391,D,90,D,522,D,120,D,,A,1,,2,D,,A,01,D,,A,0,D,0,D,0,D,01,D,4,1,,2,D,1,D,3,1,D,2,,1,04,2017,,A,2,D,2,D,2,,A,,A,,A,52,D,52,D,,95472.169,108755.505,,87153.700,,,,90695.180,95581.976,98389.219,107791.265,107941.795,,87561.060,97871.823,88929.930,,,105418.044,,106818.315,,,95150.519,96722.253,,93406.179,111637.951,,94874.060,,86209.990,93586.256,,,,108645.986,,,,,,96657.372,57.03000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,57.03000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,11.38000,1,D,,A,0,D,09,12,D,367715,,A,5,D,0,D,76000.0,D,76000,76000,76000,76000,76000,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,76000.0,D,76000,76000,76000,76000,76000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,15,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,5,5,2,1
0.8264555,0.8250433,0.8175068,0.8224642,0.8211053,0.8156038,0.8618976,03677161,33,D,,A,1,1,D,01,D,4,D,13,D,,A,1,D,,A,2,D,9,D,0,D,120000,D,53350.285,0,D,9180,D,0,D,,A,0,D,,A,0,D,0,D,120000,D,45,D,,A,0,D,261,D,60,D,326,D,75,D,,A,5,,2,D,,A,,A,,A,0,D,0,D,0,D,03,D,1,,A,2,D,6,D,3,1,D,,A,1,04,2017,1,D,3,D,1,D,2,,A,,A,,A,52,D,,A,,76870.367,80750.782,89775.915,115983.271,105632.872,,94108.515,97136.203,77300.523,,,101991.344,,102321.253,,,174852.106,95716.370,,105200.071,97800.789,,159388.911,,98447.488,126548.436,,,,111877.525,,,,,,183811.952,101104.305,178275.721,,113412.887,,,,165.94967,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,165.94967,35.10033,0.00000,0.00000,0.00000,207.38000,0.00000,0.00000,1,D,,A,0,D,09,24,D,367716,,A,,A,0,D,120000.0,D,120000,120000,120000,120000,120000,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,120000.0,D,120000,120000,120000,120000,120000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S35A,13,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,5,5,2,
0.8229077,0.8214955,0.8139589,0.8189163,0.8175574,0.8120560,0.8583497,03677162,33,D,,A,1,1,D,01,D,4,D,13,D,,A,1,D,,A,2,D,9,D,0,D,120000,D,53350.285,0,D,9180,D,0,D,,A,0,D,,A,0,D,0,D,120000,D,45,D,,A,0,D,261,D,60,D,326,D,75,D,,A,5,,2,D,,A,,A,,A,0,D,0,D,0,D,03,D,1,,A,2,D,6,D,3,1,D,,A,1,04,2017,1,D,3,D,2,D,2,,A,,A,,A,52,D,,A,,76870.367,80750.782,89775.915,115983.271,105632.872,,94108.515,97136.203,77300.523,,,101991.344,,102321.253,,,174852.106,95716.370,,105200.071,97800.789,,159388.911,,98447.488,126548.436,,,,111877.525,,,,,,183811.952,101104.305,178275.721,,113412.887,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,09,24,D,367716,,A,,A,0,D,120000.0,D,120000,120000,120000,120000,120000,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,120000.0,D,120000,120000,120000,120000,120000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S35A,13,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,5,5,2,
0.0808869,0.0791991,0.1139102,0.0909208,0.0825336,0.0844994,0.2256864,03677181,49,D,,A,1,1,D,01,D,1,D,16,D,,A,1,D,,A,2,D,7,D,0,D,12000,D,25740.807,0,D,918,D,0,D,,A,0,D,,A,0,D,0,D,12000,D,15,D,,A,0,D,978,D,225,D,1087,D,250,D,,A,1,,1,D,,A,,A,,A,0,D,1,D,0,D,03,D,3,,A,2,D,1,D,2,2,D,,A,1,04,2017,1,D,5,D,1,D,2,,A,,A,,A,40,D,,A,,42411.885,51899.574,47292.402,47902.984,,51249.791,47595.130,48802.266,,,55961.135,,51275.501,,,50242.678,48018.838,,48551.576,53883.277,,50430.613,,42852.293,51052.540,,,,44992.507,,,,,,49437.931,41480.810,57810.183,,52012.741,,,,44354.431,184.95000,184.95000,4.25000,5.31000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,57.71000,40.02000,0.00000,4.00000,1.48000,55.96000,0.00000,16.22000,0.00000,0.00000,0.00000,58.55000,0.00000,0.00000,0.00000,30.68000,1,D,,A,5,D,03,20,D,367718,,A,,A,0,D,11788.4,D,11406,10687,11691,14443,10715,301,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,11788.4,D,11406,10687,11691,14443,10715,301,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,16,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,4,4,2,
