INC_RNKM,INC_RNK5,INC_RNK4,INC_RNK3,INC_RNK2,INC_RNK1,INC_RANK,NEWID,AGE_REF,AGE_REF_,AGE2,AGE2_,BLS_URBN,CUTENURE,CUTE_URE,DESCRIP,DESCRIP_,EARNCOMP,EARN_OMP,EDUC_REF,EDUC0REF,EDUCA2,EDUCA2_,EMPLTYP1,EMPL_YP1,EMPLTYP2,EMPL_YP2,FAM_SIZE,FAM__IZE,FAM_TYPE,FAM__YPE,FGVX,FGVX_,FINCBEFX,FINC_EFX,FINLWT21,FIRAX,FIRAX_,FJSSDEDX,FJSS_EDX,FPVTX,FPVTX_,FREEMLX,FREEMLX_,FRRX,FRRX_,FS_MTHI,FS_MTHI_,FSS_RRX,FSS_RRX_,FSUPPX,FSUPPX_,FWAGEX,FWAGEX_,HRSPRWK1,HRSP_WK1,HRSPRWK2,HRSP_WK2,JFS_AMT,JFS_AMT_,JGRCFDMV,JGRC_DMV,JGRCFDWK,JGRC_DWK,JGROCYMV,JGRO_YMV,JGROCYWK,JGRO_YWK,LUMPX,LUMPX_,MARITAL1,MARI_AL1,NO_EARNR,NO_E_RNR,OCCEXPNX,OCCE_PNX,OCCULIS2,OCCU_IS2,OTHINX,OTHINX_,OTHRECX,OTHRECX_,PERSLT18,PERS_T18,PERSOT64,PERS_T64,OCCULIS1,OCCU_IS1,POPSIZE,RACE2,RACE2_,REC_FS,REC_FS_,REF_RACE,REF__ACE,REGION,SEX_REF,SEX_REF_,SEX2,SEX2_,SMSASTAT,STRTMNTH,STRTYEAR,TYPOWND,TYPOWND_,VEHQ,VEHQ_,WEEKI,WEEKI_,WEEKN,WELFRX,WELFRX_,WHYNWRK1,WHYN_RK1,WHYNWRK2,WHYN_RK2,WK_WRKD1,WK_W_KD1,WK_WRKD2,WK_W_KD2,WTREP01,WTREP02,WTREP03,WTREP04,WTREP05,WTREP06,WTREP07,WTREP08,WTREP09,WTREP10,WTREP11,WTREP12,WTREP13,WTREP14,WTREP15,WTREP16,WTREP17,WTREP18,WTREP19,WTREP20,WTREP21,WTREP22,WTREP23,WTREP24,WTREP25,WTREP26,WTREP27,WTREP28,WTREP29,WTREP30,WTREP31,WTREP32,WTREP33,WTREP34,WTREP35,WTREP36,WTREP37,WTREP38,WTREP39,WTREP40,WTREP41,WTREP42,WTREP43,WTREP44,FOODTOT,FOODHOME,CEREAL,BAKEPROD,BEEF,PORK,OTHMEAT,POULTRY,SEAFOOD,EGGS,MILKPROD,OTHDAIRY,FRSHFRUT,FRSHVEG,PROCFRUT,PROCVEG,SWEETS,NONALBEV,OILS,MISCFOOD,FOODAWAY,ALCBEV,SMOKSUPP,PET_FOOD,PERSPROD,PERSSERV,DRUGSUPP,HOUSKEEP,HH_CU_Q,HH_CU_Q_,HHID,HHID_,CHILDAGE,CHIL_AGE,STATE,INC__ANK,CUID,HORREF1,HORREF1_,HORREF2,HORREF2_,FGVXM,FGVXM_,FINCBEFM,FINC_EFM,FINCBEF1,FINCBEF2,FINCBEF3,FINCBEF4,FINCBEF5,FINCBEFI,FJSSDEDM,FJSS_EDM,FJSSDED1,FJSSDED2,FJSSDED3,FJSSDED4,FJSSDED5,FPVTXM,FPVTXM_,FRRXM,FRRXM_,FS_AMTXM,FS_A_TXM,FS_AMTX1,FS_AMTX2,FS_AMTX3,FS_AMTX4,FS_AMTX5,FS_AMTXI,FSS_RRXM,FSS__RXM,FSS_RRX1,FSS_RRX2,FSS_RRX3,FSS_RRX4,FSS_RRX5,FSS_RRXI,FSUPPXM,FSUPPXM_,FSUPPX1,FSUPPX2,FSUPPX3,FSUPPX4,FSUPPX5,FSUPPXI,FWAGEXM,FWAGEXM_,FWAGEX1,FWAGEX2,FWAGEX3,FWAGEX4,FWAGEX5,FWAGEXI,INC__NKM,JFS_AMTM,JFS__MTM,JFS_AMT1,JFS_AMT2,JFS_AMT3,JFS_AMT4,JFS_AMT5,OTHINXM,OTHINXM_,OTHINX1,OTHINX2,OTHINX3,OTHINX4,OTHINX5,OTHINXI,WELFRXM,WELFRXM_,WELFRX1,WELFRX2,WELFRX3,WELFRX4,WELFRX5,WELFRXI,PICKCODE,LUMPB,LUMPB_,LUMPBX,LUMPBX_,OTHINB,OTHINB_,OTHINBX,OTHINBX_,WELFRB,WELFRB_,WELFRBX,WELFRBX_,PSU,HIGH_EDU,FSMPFRMX,FSMP_RMX,FSMPFRX1,FSMPFRX2,FSMPFRX3,FSMPFRX4,FSMPFRX5,FSMPFRXI,FSMPFRXM,INTRDVB,INTRDVB_,INTRDVBX,INTR_VBX,INTRDVX,INTRDVX_,INTRDVX1,INTRDVX2,INTRDVX3,INTRDVX4,INTRDVX5,INTRDVXI,INTRDVXM,NETRENTB,NETR_NTB,NETRENTX,NETR_NTX,NETRNTBX,NETR_TBX,NETRENT1,NETRENT2,NETRENT3,NETRENT4,NETRENT5,NETRENTI,NETRENTM,OTHREGB,OTHREGB_,OTHREGBX,OTHR_GBX,OTHREGX,OTHREGX_,OTHREGX1,OTHREGX2,OTHREGX3,OTHREGX4,OTHREGX5,OTHREGXI,OTHREGXM,RETSRVBX,RETS_VBX,RETSURVB,RETS_RVB,RETSURVX,RETS_RVX,RETSURV1,RETSURV2,RETSURV3,RETSURV4,RETSURV5,RETSURVI,RETSURVM,ROYESTB,ROYESTB_,ROYESTBX,ROYE_TBX,ROYESTX,ROYESTX_,ROYESTX1,ROYESTX2,ROYESTX3,ROYESTX4,ROYESTX5,ROYESTXI,ROYESTXM,FSMP_RXM,INTR_VXM,NETR_NTM,OTHR_GXM,RETS_RVM,ROYE_TXM,DIVISION,REFGEN,HISP_REF,HISP2
0.0998850,0.1081717,0.1161817,0.1141339,0.1125827,0.1144204,0.2205988,04472721,56,D,,A,1,2,D,01,D,1,D,13,D,,A,1,D,,A,1,D,8,D,0,D,17000,D,41553.926,0,D,1301,D,0,D,,A,0,D,,A,0,D,0,D,17000,D,20,D,,A,0,D,261,D,60,D,348,D,80,D,,A,5,,1,D,,A,,A,,A,0,D,0,D,0,D,10,D,1,,A,2,D,1,D,1,1,D,,A,1,04,2020,1,D,1,D,1,D,2,,A,,A,,A,52,D,,A,95532.138,82301.657,,51602.811,111827.246,,,82208.262,,,62241.987,,51602.811,,,79514.389,92633.030,94620.457,,93588.041,102251.483,81734.387,67405.089,89091.737,,,,51602.811,,51602.811,71450.037,104830.226,,,,,,78648.123,,,,55974.924,87124.347,,97.97000,97.97000,0.00000,4.89000,6.54000,0.00000,0.00000,19.98000,0.00000,0.00000,6.88000,4.69000,0.00000,0.00000,0.00000,7.20000,5.54000,24.27000,0.00000,17.98000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20.99000,31.40000,1,D,,A,0,D,34,D,447272,,A,,A,0,D,17000.0,D,17000,17000,17000,17000,17000,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,17000.0,D,17000,17000,17000,17000,17000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S12B,13,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,2,3,2,
0.1002047,0.1084914,0.1165014,0.1144535,0.1129024,0.1147401,0.2249206,04472722,56,D,,A,1,2,D,01,D,1,D,13,D,,A,1,D,,A,1,D,8,D,0,D,17000,D,41553.926,0,D,1301,D,0,D,,A,0,D,,A,0,D,0,D,17000,D,20,D,,A,0,D,261,D,60,D,348,D,80,D,,A,5,,1,D,,A,,A,,A,0,D,0,D,0,D,10,D,1,,A,2,D,1,D,1,1,D,,A,1,04,2020,1,D,1,D,2,D,2,,A,,A,,A,52,D,,A,95532.138,82301.657,,51602.811,111827.246,,,82208.262,,,62241.987,,51602.811,,,79514.389,92633.030,94620.457,,93588.041,102251.483,81734.387,67405.089,89091.737,,,,51602.811,,51602.811,71450.037,104830.226,,,,,,78648.123,,,,55974.924,87124.347,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,34,D,447272,,A,,A,0,D,17000.0,D,17000,17000,17000,17000,17000,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,17000.0,D,17000,17000,17000,17000,17000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S12B,13,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,2,3,2,
0.7026142,0.7012043,0.7061900,0.7030899,0.7037149,0.7124570,0.7527225,04472741,87,T,87,T,1,2,D,01,D,8,D,13,D,13,D,,A,,A,2,D,1,D,0,D,100190,D,14246.792,0,D,0,D,0,D,,A,0,D,,A,22190,D,0,D,0,D,,A,,A,0,D,,B,,B,,B,,B,,A,1,,0,D,,A,,A,,A,0,D,0,D,2,D,,A,2,1,,2,D,1,D,4,1,D,2,,1,04,2020,1,D,1,D,1,D,2,,A,1,D,1,D,0,D,0,D,27423.706,22241.224,,22241.224,,,32059.503,22608.532,28082.258,,29003.591,22241.224,31043.523,27059.925,30220.799,,,,33399.000,,28898.681,37449.627,22241.224,,,,,,22241.224,,,,31021.939,22661.749,,45771.403,,22241.224,36545.602,,,31042.618,,,133.65000,111.67000,3.99000,13.97000,0.00000,0.00000,0.00000,5.00000,0.00000,0.00000,7.12000,0.00000,5.34000,2.99000,0.00000,0.00000,16.99000,6.93000,0.00000,49.34000,21.98000,15.85000,0.00000,11.01000,22.50000,0.00000,0.00000,0.00000,1,D,,A,0,D,53,D,447274,,A,,A,0,D,107331.7,T,107332,107332,107332,107332,107332,301,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,22190.0,D,22190,22190,22190,22190,22190,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,T,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S49D,13,0,D,0,0,0,0,0,100,0,12,D,60000,D,,C,67142,67142,67142,67142,67142,301,67142,,A,18000,D,,A,18000,18000,18000,18000,18000,100,18000,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,T,D,A,A,A,9,1,2,2
0.7025046,0.7010947,0.7060804,0.7029803,0.7036053,0.7123474,0.7526129,04472742,87,T,87,T,1,2,D,01,D,8,D,13,D,13,D,,A,,A,2,D,1,D,0,D,100190,D,14246.792,0,D,0,D,0,D,,A,0,D,,A,22190,D,0,D,0,D,,A,,A,0,D,,B,,B,,B,,B,,A,1,,0,D,,A,,A,,A,0,D,0,D,2,D,,A,2,1,,2,D,1,D,4,1,D,2,,1,04,2020,1,D,1,D,2,D,2,,A,1,D,1,D,0,D,0,D,27423.706,22241.224,,22241.224,,,32059.503,22608.532,28082.258,,29003.591,22241.224,31043.523,27059.925,30220.799,,,,33399.000,,28898.681,37449.627,22241.224,,,,,,22241.224,,,,31021.939,22661.749,,45771.403,,22241.224,36545.602,,,31042.618,,,4.68000,4.68000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.68000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,53,D,447274,,A,,A,0,D,107331.7,T,107332,107332,107332,107332,107332,301,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,22190.0,D,22190,22190,22190,22190,22190,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,T,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S49D,13,0,D,0,0,0,0,0,100,0,12,D,60000,D,,C,67142,67142,67142,67142,67142,301,67142,,A,18000,D,,A,18000,18000,18000,18000,18000,100,18000,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,T,D,A,A,A,9,1,2,2
0.2851824,0.2615128,0.4299880,0.2646454,0.2622439,0.2809421,0.3671049,04472771,76,D,,A,1,2,D,01,D,8,D,13,D,,A,,A,,A,1,D,8,D,0,D,31032,D,21749.056,0,D,0,D,0,D,,A,0,D,,A,19032,D,0,D,0,D,,A,,A,0,D,348,D,80,D,391,D,90,D,,A,2,,0,D,,A,,A,,A,0,D,0,D,1,D,,A,2,,A,2,D,1,D,2,2,D,,A,1,04,2020,1,D,1,D,1,D,2,,A,1,D,,A,0,D,,A,35909.047,,37155.902,28014.640,,38832.012,,40830.924,37866.902,,,33997.165,,,38060.048,,48716.232,,,44021.902,37476.329,47017.642,,28947.957,32976.593,47532.830,34123.492,37593.563,,,,38405.566,,47238.211,30821.374,56415.619,,,,,,50663.689,,,7.99000,7.99000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.50000,0.00000,1.03510,1.45490,0.00000,2.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,31.80000,1,D,,A,0,D,26,D,447277,,A,,A,0,D,34969.0,D,32238,31034,31038,49476,31059,201,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,19032.0,D,19032,19032,19032,19032,19032,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S23B,13,0,D,0,0,0,0,0,100,0,,C,,B,,C,1206,2,6,18444,27,201,3937,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,12000,D,12000,12000,12000,12000,12000,100,12000,,A,,A,,A,,,,,,100,,D,D,A,A,D,A,3,1,2,
0.2582861,0.2628309,0.2667205,0.2644781,0.2811680,0.2722611,0.3672722,04472772,76,D,,A,1,2,D,01,D,8,D,13,D,,A,,A,,A,1,D,8,D,0,D,31032,D,21749.056,0,D,0,D,0,D,,A,0,D,,A,19032,D,0,D,0,D,,A,,A,0,D,348,D,80,D,391,D,90,D,,A,2,,0,D,,A,,A,,A,0,D,0,D,1,D,,A,2,,A,2,D,1,D,2,2,D,,A,1,04,2020,1,D,1,D,2,D,2,,A,1,D,,A,0,D,,A,35909.047,,37155.902,28014.640,,38832.012,,40830.924,37866.902,,,33997.165,,,38060.048,,48716.232,,,44021.902,37476.329,47017.642,,28947.957,32976.593,47532.830,34123.492,37593.563,,,,38405.566,,47238.211,30821.374,56415.619,,,,,,50663.689,,,25.96000,25.96000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,11.98000,0.00000,5.00000,0.00000,2.99000,0.00000,0.00000,0.00000,1.00000,0.00000,4.99000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,26,D,447277,,A,,A,0,D,31509.8,D,31376,32947,31033,31042,31151,201,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,19032.0,D,19032,19032,19032,19032,19032,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S23B,13,0,D,0,0,0,0,0,100,0,,C,,B,,C,344,1915,1,10,119,201,478,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,12000,D,12000,12000,12000,12000,12000,100,12000,,A,,A,,A,,,,,,100,,D,D,A,A,D,A,3,1,2,
0.1230270,0.0460999,0.1847385,0.1809010,0.1333105,0.1571417,0.1118915,04472831,81,D,,A,1,4,D,01,D,8,D,11,D,,A,,A,,A,1,D,8,D,0,D,1735,D,78486.330,0,D,0,D,0,D,,A,0,D,,A,1735,D,0,D,0,D,,A,,A,0,D,,B,,B,217,D,50,D,,A,3,,0,D,,A,,A,,A,0,D,0,D,1,D,,A,1,,A,,C,2,D,2,1,D,,A,1,04,2020,,A,,A,1,D,2,,A,1,D,,A,0,D,,A,316640.924,254077.721,190988.153,,84577.357,,85601.486,169745.519,,,143907.558,,,112962.126,,152119.834,,,137834.202,266467.463,137808.824,,482919.750,84577.357,113478.020,283024.025,109568.491,,,,243821.484,,84577.357,168003.291,176387.140,,,,,,89711.400,,,,76.69001,76.69001,0.00000,11.93772,0.00000,0.00000,0.00000,8.47951,4.49293,3.08525,0.00000,5.88183,6.51786,1.53374,3.09294,12.48717,0.00000,3.13618,0.00000,16.04488,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,17,A,447283,,A,,A,0,D,18551.8,D,20011,18847,22687,22315,8899,201,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,18551.8,D,20011,18847,22687,22315,8899,201,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S23A,11,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,3,1,2,
0.0763048,0.0446042,0.2064634,0.1770816,0.0280652,0.1118360,0.1112877,04472832,81,D,,A,1,4,D,01,D,8,D,11,D,,A,,A,,A,1,D,8,D,0,D,1735,D,78486.330,0,D,0,D,0,D,,A,0,D,,A,1735,D,0,D,0,D,,A,,A,0,D,,B,,B,217,D,50,D,,A,3,,0,D,,A,,A,,A,0,D,0,D,1,D,,A,1,,A,,C,2,D,2,1,D,,A,1,04,2020,,A,,A,2,D,2,,A,1,D,,A,0,D,,A,316640.924,254077.721,190988.153,,84577.357,,85601.486,169745.519,,,143907.558,,,112962.126,,152119.834,,,137834.202,266467.463,137808.824,,482919.750,84577.357,113478.020,283024.025,109568.491,,,,243821.484,,84577.357,168003.291,176387.140,,,,,,89711.400,,,,76.69001,76.69001,3.95105,0.00000,12.40699,0.00000,0.00000,5.42078,0.00000,0.00000,0.00000,7.20545,11.44346,10.79491,0.00000,4.55337,3.38801,0.00000,0.00000,17.52599,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,17,A,447283,,A,,A,0,D,15367.0,D,16855,3943,22099,25363,8575,201,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,15367.0,D,16855,3943,22099,25363,8575,201,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S23A,11,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,3,1,2,
0.7358011,0.7329389,0.7426385,0.7343316,0.7346443,0.7433127,0.7918139,04472911,40,D,45,D,1,4,D,01,D,2,D,16,D,16,D,1,D,1,D,2,D,1,D,0,D,117700,D,8084.174,0,D,9028,D,0,D,,A,0,D,,A,0,D,0,D,118000,D,40,D,40,D,0,D,457,D,105,D,544,D,125,D,,A,1,,2,D,,A,02,D,,A,0,D,0,D,0,D,02,D,3,6,,2,D,6,D,4,2,D,1,,1,04,2020,,A,2,D,1,D,2,,A,,A,,A,52,D,52,D,,,14883.977,,11802.228,11802.228,,,,11802.228,,,,,,16928.807,16326.132,21076.338,,11802.228,,,,19200.284,11802.228,11802.228,13378.749,15141.545,,11802.228,11802.228,17994.337,,,17776.077,,18838.203,,,13470.725,11802.228,,17819.270,15823.523,73.15000,73.15000,8.88000,0.00000,0.00000,0.00000,6.27000,0.00000,0.00000,5.23000,3.13000,14.63000,3.64000,9.93000,0.00000,6.28000,0.00000,0.00000,5.23000,9.93000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,15,D,447291,4,D,,A,0,D,117700.0,D,117700,117700,117700,117700,117700,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,118000.0,D,118000,118000,118000,118000,118000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S49F,16,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,-300,D,,A,-300,-300,-300,-300,-300,100,-300,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,D,A,A,A,9,4,1,2
0.7358632,0.7330011,0.7427007,0.7343938,0.7347065,0.7433749,0.7918761,04472912,40,D,45,D,1,4,D,01,D,2,D,16,D,16,D,1,D,1,D,2,D,1,D,0,D,117700,D,8084.174,0,D,9028,D,0,D,,A,0,D,,A,0,D,0,D,118000,D,40,D,40,D,0,D,457,D,105,D,544,D,125,D,,A,1,,2,D,,A,02,D,,A,0,D,0,D,0,D,02,D,3,6,,2,D,6,D,4,2,D,1,,1,04,2020,,A,2,D,2,D,2,,A,,A,,A,52,D,52,D,,,14883.977,,11802.228,11802.228,,,,11802.228,,,,,,16928.807,16326.132,21076.338,,11802.228,,,,19200.284,11802.228,11802.228,13378.749,15141.545,,11802.228,11802.228,17994.337,,,17776.077,,18838.203,,,13470.725,11802.228,,17819.270,15823.523,34.07000,34.07000,3.86000,5.19000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.88000,4.70000,0.00000,0.00000,0.00000,0.00000,15.44000,0.00000,0.00000,0.00000,0.00000,16.73000,0.00000,8.26000,34.82000,1,D,,A,0,D,15,D,447291,4,D,,A,0,D,117700.0,D,117700,117700,117700,117700,117700,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,118000.0,D,118000,118000,118000,118000,118000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S49F,16,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,-300,D,,A,-300,-300,-300,-300,-300,100,-300,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,D,A,A,A,9,4,1,2
