"NEWID","ADDFEDX","ADDFEDX_","ADDOTHX","ADDOTHX_","ADDSTAX","ADDSTAX_","AGE_REF","AGE_REF_","AGE2","AGE2_","BLS_URBN","CUTENURE","CUTE_URE","DESCRIP","DESCRIP_","DIVX","DIVX_","EARNCOMP","EARN_OMP","EARNX","EARNX_","EDUC_REF","EDUC0REF","EDUCA2","EDUCA2_","EMPLTYP1","EMPL_YP1","EMPLTYP2","EMPL_YP2","FAM_SIZE","FAM__IZE","FAM_TYPE","FAM__YPE","FBSNSX","FBSNSX_","FD_STMPS","FD_S_MPS","FEDREFX","FEDREFX_","FFARMX","FFARMX_","FFEDTXX","FFEDTXX_","FGVX","FGVX_","FINCAFTX","FINC_FTX","FINCBEFX","FINC_EFX","FINLWT21","FIRAX","FIRAX_","FJSSDEDX","FJSS_EDX","FPVTX","FPVTX_","FREEMLX","FREEMLX_","FRRX","FRRX_","FS_AMT1","FS_AMT1_","FS_AMT2","FS_AMT2_","FS_AMT3","FS_AMT3_","FS_AMT4","FS_AMT4_","FS_AMT5","FS_AMT5_","FS_AMT6","FS_AMT6_","FS_AMT7","FS_AMT7_","FS_AMT8","FS_AMT8_","FS_DATE1","FS_D_TE1","FS_DATE2","FS_D_TE2","FS_DATE3","FS_D_TE3","FS_DATE4","FS_D_TE4","FS_DATE5","FS_D_TE5","FS_DATE6","FS_D_TE6","FS_DATE7","FS_D_TE7","FS_DATE8","FS_D_TE8","FS_MTHI","FS_MTHI_","FSS_RRX","FSS_RRX_","FSTATXX","FSTATXX_","FSUPPX","FSUPPX_","FWAGEX","FWAGEX_","HRSPRWK1","HRSP_WK1","HRSPRWK2","HRSP_WK2","INC_RNKU","INC__NKU","INSREFX","INSREFX_","INTX","INTX_","JFS_AMT","JFS_AMT_","JGRCFDMV","JGRC_DMV","JGRCFDWK","JGRC_DWK","JGROCYMV","JGRO_YMV","JGROCYWK","JGRO_YWK","LUMPX","LUMPX_","MARITAL1","MARI_AL1","NO_EARNR","NO_E_RNR","NONERNX","NONERNX_","OCCEXPNX","OCCE_PNX","OCCULIS2","OCCU_IS2","ORIGIN1","ORIGIN1_","ORIGIN2","ORIGIN2_","OTHINX","OTHINX_","OTHRECX","OTHRECX_","OTHREFX","OTHREFX_","OTHRNTX","OTHRNTX_","PENSIONX","PENS_ONX","PERSLT18","PERS_T18","PERSOT64","PERS_T64","PERSTAX","PERSTAX_","PICK_UP","OCCULIS1","OCCU_IS1","POPSIZE","PTAXREFX","PTAX_EFX","RACE2","RACE2_","REC_FS","REC_FS_","REF_RACE","REF__ACE","REGION","REGION_","RESPSTAT","RESP_TAT","ROOMX","ROOMX_","SALEX","SALEX_","SEX_REF","SEX_REF_","SEX2","SEX2_","SMSASTAT","SSREFX","SSREFX_","STATREFX","STAT_EFX","STRTDAY","STRTMNTH","STRTYEAR","TAXPROPX","TAXP_OPX","TYPOWND","TYPOWND_","UNEMPX","UNEMPX_","VEHQ","VEHQ_","WEEKI","WEEKI_","WEEKN","WELFRX","WELFRX_","WHYNWRK1","WHYN_RK1","WHYNWRK2","WHYN_RK2","WK_WRKD1","WK_W_KD1","WK_WRKD2","WK_W_KD2","WRKRSX","WRKRSX_","WTREP01","WTREP02","WTREP03","WTREP04","WTREP05","WTREP06","WTREP07","WTREP08","WTREP09","WTREP10","WTREP11","WTREP12","WTREP13","WTREP14","WTREP15","WTREP16","WTREP17","WTREP18","WTREP19","WTREP20","WTREP21","WTREP22","WTREP23","WTREP24","WTREP25","WTREP26","WTREP27","WTREP28","WTREP29","WTREP30","WTREP31","WTREP32","WTREP33","WTREP34","WTREP35","WTREP36","WTREP37","WTREP38","WTREP39","WTREP40","WTREP41","WTREP42","WTREP43","WTREP44","FOODTOT","FOODHOME","CEREAL","BAKEPROD","BEEF","PORK","OTHMEAT","POULTRY","SEAFOOD","EGGS","MILKPROD","OTHDAIRY","FRSHFRUT","FRSHVEG","PROCFRUT","PROCVEG","SWEETS","NONALBEV","OILS","MISCFOOD","FOODAWAY","ALCBEV","SMOKSUPP","PET_FOOD","PERSPROD","PERSSERV","DRUGSUPP","HOUSKEEP","HH_CU_Q","HH_CU_Q_","HHID","HHID_","CHILDAGE","CHIL_AGE","INCLASS","STATE","STATE_","CHDOTHX","CHDOTHX_","ALIOTHX","ALIOTHX_","CHDLMPX","CHDLMPX_","POVERTY","POVERTY_"
78681,.,"A",.,"A",.,"A",75,"D",.,"D","1","4","D","05","D",.,"A","8","D",0,"D","16","D",,"A",,"A",,"A",1,"D","8","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",6526,"D",6526,"D",52613.974,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",6526,"D",0,"D",0,"D",0,"D",.,"A",.,"A",0.0644405,"D",.,"A",.,"A",0,"D",0,"D",0,"D",0,"D",0,"D",.,"A","3","D",0,"D",6526,"D",.,"A",,"A","4","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",1,"D",0,"D","01",,"A","1",.,"A",,"A","2","D","1","D","4","D","1","D",.,"A",.,"A","1","D",,"A","1",.,"A",.,"A","15","05","1997",.,"A",,"A",.,"A",1,"D","1","D",2,.,"A","1","D",,"A",0,"D",.,"A",.,"A",.,129370.844,105606.547,108130.838,.,109261.229,91908.541,112376.401,104400.358,91901.039,.,.,.,103053.479,.,109565.366,97406.091,93728.698,.,.,.,.,.,92489.184,.,.,.,105966.462,105462.163,.,117368.972,.,108784.718,126069.697,.,102761.555,99679.01,.,.,106080.062,.,94546.721,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"D",.,"A","0","D","02","06","D",.,"A",.,"A",.,"A","1","D"
78682,.,"A",.,"A",.,"A",75,"D",.,"D","1","4","D","05","D",.,"A","8","D",0,"D","16","D",,"A",,"A",,"A",1,"D","8","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",6526,"D",6526,"D",52613.974,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",6526,"D",0,"D",0,"D",0,"D",.,"A",.,"A",0.0650832,"D",.,"A",.,"A",0,"D",0,"D",0,"D",0,"D",0,"D",.,"A","3","D",0,"D",6526,"D",.,"A",,"A","4","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",1,"D",0,"D","01",,"A","1",.,"A",,"A","2","D","1","D","4","D","1","D",.,"A",.,"A","1","D",,"A","1",.,"A",.,"A","22","05","1997",.,"A",,"A",.,"A",1,"D","2","D",2,.,"A","1","D",,"A",0,"D",.,"A",.,"A",.,129370.844,105606.547,108130.838,.,109261.229,91908.541,112376.401,104400.358,91901.039,.,.,.,103053.479,.,109565.366,97406.091,93728.698,.,.,.,.,.,92489.184,.,.,.,105966.462,105462.163,.,117368.972,.,108784.718,126069.697,.,102761.555,99679.01,.,.,106080.062,.,94546.721,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"D",.,"A","0","D","02","06","D",.,"A",.,"A",.,"A","1","D"
78691,1500,"D",.,"A",.,"A",38,"D",.,"D","2","1","D","01","D",.,"A","1","D",13000,"D","11","D",,"A","1","D",,"A",1,"D","8","D",3000,"D","1","D",.,"A",0,"D",0,"D",0,"D",11860,"D",13360,"D",55287.201,0,"D",1224,"D",0,"D",.,"A",0,"D",120,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","02151997","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",3,"D",0,"D",0,"D",0,"D",10000,"D",40,"D",.,"A",0.2214619,"D",.,"A",.,"A",360,"D",109,"D",25,"D",217,"D",50,"D",.,"A","3","D",1,"D",360,"D",10455,"T",,"A","4","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",1500,"D","01","03","D","5",.,"A",,"A","1","D","1","D","3","D","1","D",.,"A",.,"A","2","D",,"A","2",.,"A",.,"A","22","04","1997",.,"A","1","D",.,"A",1,"D","1","D",2,.,"A",,"A",,"A",48,"D",.,"A",.,"A",101429.864,134818.993,.,.,.,.,.,122589.956,110498.434,119781.684,.,108246.961,.,.,.,118325.854,98669.207,116814.139,90033.053,118866.146,.,109666.72,116482.824,101299.395,.,.,118252.754,.,112674.332,.,.,136420.322,.,.,111824.887,100573.617,.,116528.548,.,119019.019,97466.294,.,.,.,38.93999,33.59999,0,1.08,0,0,0,0,0,1.6,1.92,0.74,0,0,0,0,3.29,19.69,1.04999,4.23,5.34,0,37.26999,0,0,0,0,1.68999,1,"D",.,"A","0","D","03",,"T",.,"A",.,"A",.,"A","2","D"
78692,1500,"D",.,"A",.,"A",38,"D",.,"D","2","1","D","01","D",.,"A","1","D",13000,"D","11","D",,"A","1","D",,"A",1,"D","8","D",3000,"D","1","D",.,"A",0,"D",0,"D",0,"D",11860,"D",13360,"D",55287.201,0,"D",1224,"D",0,"D",.,"A",0,"D",120,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","02151997","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",3,"D",0,"D",0,"D",0,"D",10000,"D",40,"D",.,"A",0.2221372,"D",.,"A",.,"A",360,"D",109,"D",25,"D",217,"D",50,"D",.,"A","3","D",1,"D",360,"D",10455,"T",,"A","4","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",1500,"D","01","03","D","5",.,"A",,"A","1","D","1","D","3","D","1","D",.,"A",.,"A","2","D",,"A","2",.,"A",.,"A","29","04","1997",.,"A","1","D",.,"A",1,"D","2","D",2,.,"A",,"A",,"A",48,"D",.,"A",.,"A",101429.864,134818.993,.,.,.,.,.,122589.956,110498.434,119781.684,.,108246.961,.,.,.,118325.854,98669.207,116814.139,90033.053,118866.146,.,109666.72,116482.824,101299.395,.,.,118252.754,.,112674.332,.,.,136420.322,.,.,111824.887,100573.617,.,116528.548,.,119019.019,97466.294,.,.,.,111.37998,91.35999,0.96,2.46,2.53,30.01,2.14,4.69,0,0.96,0,1.71,0,4.57999,0,0.63,4.49,13.67,6.76,15.77,20.01999,0,38.16,0,0.96,0,9.68,24.03999,1,"D",.,"A","0","D","03",,"T",.,"A",.,"A",.,"A","2","D"
78701,.,"A",.,"A",.,"A",25,"D",22,"D","1","4","D","01","D",.,"A","2","D",1900,"D","13","D","13","D","1","D","1","D",3,"D","2","D",0,"D",,"A",100,"D",0,"D",0,"D",0,"D",2000,"D",1900,"D",32183.506,0,"D",145,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",1900,"D",40,"D",16,"D",.,"A",.,"A",.,"A",0,"D",152,"D",35,"D",196,"D",45,"D",.,"A","1","D",2,"D",0,"D",200,"D","10","D","3","D","3","D",.,"B",0,"D",.,"A",.,"A",.,"A",1,"D",0,"D",-100,"D","01","08","D","2",.,"A","2","D","2","D","2","D","3","D","2","D",.,"A",.,"A","1","D","2","D","1",.,"A",.,"A","15","04","1997",.,"A",,"A",.,"A",1,"D","1","D",2,.,"A",,"A",,"A",52,"D",16,"D",.,"A",79052.788,.,53671.429,.,.,.,73427.98,48612.986,56646.341,65938.404,46943.414,.,51531.247,60161.69,69503.046,.,.,79042.289,.,80802.149,.,.,72443.576,.,.,57920.318,70222.617,.,46211.207,.,54959.809,51648.802,.,.,.,78981.824,.,.,.,.,.,70659.25,82207.676,75331.864,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,1,"D",.,"A","1","D","10","48","D",.,"A",.,"A",.,"A",,"A"
78702,.,"A",.,"A",.,"A",25,"D",22,"D","1","4","D","01","D",.,"A","2","D",1900,"D","13","D","13","D","1","D","1","D",3,"D","2","D",0,"D",,"A",100,"D",0,"D",0,"D",0,"D",2000,"D",1900,"D",32183.506,0,"D",145,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",1900,"D",40,"D",16,"D",.,"A",.,"A",.,"A",0,"D",152,"D",35,"D",196,"D",45,"D",.,"A","1","D",2,"D",0,"D",200,"D","10","D","3","D","3","D",.,"B",0,"D",.,"A",.,"A",.,"A",1,"D",0,"D",-100,"D","01","08","D","2",.,"A","2","D","2","D","2","D","3","D","2","D",.,"A",.,"A","1","D","2","D","1",.,"A",.,"A","22","04","1997",.,"A",,"A",.,"A",1,"D","2","D",2,.,"A",,"A",,"A",52,"D",16,"D",.,"A",79052.788,.,53671.429,.,.,.,73427.98,48612.986,56646.341,65938.404,46943.414,.,51531.247,60161.69,69503.046,.,.,79042.289,.,80802.149,.,.,72443.576,.,.,57920.318,70222.617,.,46211.207,.,54959.809,51648.802,.,.,.,78981.824,.,.,.,.,.,70659.25,82207.676,75331.864,10.12,10.12,2.85,0,0,0,0,0,0,1.96,5.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"D",.,"A","1","D","10","48","D",.,"A",.,"A",.,"A",,"A"
78711,.,"B",.,"A",.,"B",62,"D",58,"D","1","2","D",,"A",.,"A","5","D",0,"D","12","D","12","D",,"A","1","D",2,"D","1","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",6557,"D",6957,"D",24145.582,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",6957,"D",0,"D",0,"D",0,"D",.,"A",40,"D",0.0745271,"D",.,"A",.,"A",0,"D",217,"D",50,"D",304,"D",70,"D",.,"A","1","D",1,"D",6957,"D",.,"A","04","D","4","D","4","D",.,"A",0,"D",.,"A",.,"A",.,"B",0,"D",0,"D",400,"D","01",,"A","2",.,"A","1","D","2","D","1","D","2","D","1","D",.,"A",.,"A","1","D","2","D","1",.,"A",.,"A","04","04","1997",400,"D","1","D",.,"A",3,"D","1","D",2,.,"A","1","D",,"A",0,"D",52,"D",.,"A",45692.379,44725.847,.,49086.117,51198.781,46739.916,.,.,45297.182,.,51694.298,.,.,53715.474,.,.,42544.698,50448.536,.,48462.219,.,49027.213,46330.072,.,.,.,57003.666,.,.,.,.,.,50178.77,47943.667,39310.46,.,64014.197,.,.,.,46302.039,47536.603,39431.261,44680.402,21.6,5.21,0,0,0,0,0,5.21,0,0,0,0,0,0,0,0,0,0,0,0,16.39,0,0,0,11.63,8,0,2.08,1,"D",.,"A","0","D","02","29","D",.,"A",.,"A",.,"A","1","D"
78712,.,"B",.,"A",.,"B",62,"D",58,"D","1","2","D",,"A",.,"A","5","D",0,"D","12","D","12","D",,"A","1","D",2,"D","1","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",6557,"D",6957,"D",24145.582,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",6957,"D",0,"D",0,"D",0,"D",.,"A",40,"D",0.074822,"D",.,"A",.,"A",0,"D",217,"D",50,"D",304,"D",70,"D",.,"A","1","D",1,"D",6957,"D",.,"A","04","D","4","D","4","D",.,"A",0,"D",.,"A",.,"A",.,"B",0,"D",0,"D",400,"D","01",,"A","2",.,"A","1","D","2","D","1","D","2","D","1","D",.,"A",.,"A","1","D","2","D","1",.,"A",.,"A","11","04","1997",400,"D","1","D",.,"A",3,"D","2","D",2,.,"A","1","D",,"A",0,"D",52,"D",.,"A",45692.379,44725.847,.,49086.117,51198.781,46739.916,.,.,45297.182,.,51694.298,.,.,53715.474,.,.,42544.698,50448.536,.,48462.219,.,49027.213,46330.072,.,.,.,57003.666,.,.,.,.,.,50178.77,47943.667,39310.46,.,64014.197,.,.,.,46302.039,47536.603,39431.261,44680.402,86.55999,61.55999,1.47205,5.60114,0,11.70298,0,0,0,1.2121,1.12004,0,5.6711,5.00507,2.14479,1.97873,3.54903,8.63208,0,13.47088,25,0,0,0,0,0,0,0,1,"D",.,"A","0","D","02","29","D",.,"A",.,"A",.,"A","1","D"
78721,.,"A",.,"A",.,"A",82,"D",79,"D","1","4","D","01","D",.,"A","8","D",0,"D","13","D","12","D",,"A",,"A",2,"D","1","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",1052,"D",1052,"D",43509.429,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",1052,"D",0,"D",0,"D",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",.,"B",.,"B",.,"B",.,"B",.,"A","1","D",0,"D",1052,"D",.,"A",,"A","1","D","1","D",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",2,"D",0,"D","01",,"A","2",.,"A","1","D","2","D","1","D","3","D","2","D",.,"A",.,"A","1","D","2","D","1",.,"A",.,"A","19","06","1997",.,"A",,"A",.,"A",.,"A","1","D",2,.,"A","4","D","2","D",0,"D",0,"D",.,"A",92006.538,114769.406,75357.633,80352.433,.,94026.058,.,.,.,74303.292,67636.668,111519.337,78927.695,78168.287,.,99299.992,101285.118,73811.124,.,.,75408.312,.,69442.6,.,.,88419.003,.,.,87665.075,81655.492,.,80853.8,.,96770.211,93756.824,.,.,.,84437.205,.,.,.,.,.,4.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.42,0,0,0,0,10.75,0,0,1,"D",.,"A","0","D","10","51","D",.,"A",.,"A",.,"A",,"A"
78722,.,"A",.,"A",.,"A",82,"D",79,"D","1","4","D","01","D",.,"A","8","D",0,"D","13","D","12","D",,"A",,"A",2,"D","1","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",1052,"D",1052,"D",43509.429,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",1052,"D",0,"D",0,"D",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",.,"B",.,"B",.,"B",.,"B",.,"A","1","D",0,"D",1052,"D",.,"A",,"A","1","D","1","D",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",2,"D",0,"D","01",,"A","2",.,"A","1","D","2","D","1","D","3","D","2","D",.,"A",.,"A","1","D","2","D","1",.,"A",.,"A","26","06","1997",.,"A",,"A",.,"A",.,"A","2","D",2,.,"A","4","D","2","D",0,"D",0,"D",.,"A",92006.538,114769.406,75357.633,80352.433,.,94026.058,.,.,.,74303.292,67636.668,111519.337,78927.695,78168.287,.,99299.992,101285.118,73811.124,.,.,75408.312,.,69442.6,.,.,88419.003,.,.,87665.075,81655.492,.,80853.8,.,96770.211,93756.824,.,.,.,84437.205,.,.,.,.,.,100.32002,49.19002,1.47578,1.47285,9.28379,0,4.47964,4.28592,0,1.20876,3.82561,5.03885,4.55608,1.00227,0,0,3.50253,5.69008,0,3.36786,51.13,0,0,0,0,0,2.1381,0,1,"D",.,"A","0","D","10","51","D",.,"A",.,"A",.,"A",,"A"
78731,6600,"D",.,"A",1500,"D",50,"D",56,"D","1","1","D","01","D",.,"A","2","D",20000,"D","13","D","13","D","5","D","5","D",2,"D","1","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",17680,"D",28780,"D",47139.366,0,"D",1530,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",20000,"D",40,"D",40,"D",.,"A",.,"A",2800,"D",0,"D",.,"B",.,"B",.,"B",.,"B",.,"A","1","D",2,"D",8780,"D",.,"A","16","D","4","D","4","D",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",11100,"D","01","16","D","1",.,"A","1","D","2","D","1","D","4","D","2","D",.,"A",.,"A","2","D","1","D","1",.,"A",.,"A","09","04","1997",3000,"D","1","D",5980,"D",3,"D","1","D",2,.,"A",,"A",,"A",52,"D",52,"D",.,"A",.,.,83224.708,86859.449,101633.867,.,90762.578,81382.542,70594.471,99805.945,92194.976,.,.,.,116243.408,.,99858.285,98555.143,79667.67,.,.,.,.,.,108129.432,.,.,.,78382.172,81461.329,.,86811.97,.,92369.274,85210.793,.,104044.502,76366.741,.,.,89242.286,.,88492.257,.,84.33998,77.85,0,17.31,20.55,0,0,0,0,0,4.78,4.69,1.79,2.59,1,0,0,21.06,0,4.08,6.48998,13.85,0,20.98,4.81,0,0,38.52,1,"D",.,"A","0","D","10","06","D",.,"A",.,"A",.,"A",,"A"
78732,6600,"D",.,"A",1500,"D",50,"D",56,"D","1","1","D","01","D",.,"A","2","D",20000,"D","13","D","13","D","5","D","5","D",2,"D","1","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",17680,"D",28780,"D",47139.366,0,"D",1530,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",20000,"D",40,"D",40,"D",.,"A",.,"A",2800,"D",0,"D",.,"B",.,"B",.,"B",.,"B",.,"A","1","D",2,"D",8780,"D",.,"A","16","D","4","D","4","D",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",11100,"D","01","16","D","1",.,"A","1","D","2","D","1","D","4","D","2","D",.,"A",.,"A","2","D","1","D","1",.,"A",.,"A","16","04","1997",3000,"D","1","D",5980,"D",3,"D","2","D",2,.,"A",,"A",,"A",52,"D",52,"D",.,"A",.,.,83224.708,86859.449,101633.867,.,90762.578,81382.542,70594.471,99805.945,92194.976,.,.,.,116243.408,.,99858.285,98555.143,79667.67,.,.,.,.,.,108129.432,.,.,.,78382.172,81461.329,.,86811.97,.,92369.274,85210.793,.,104044.502,76366.741,.,.,89242.286,.,88492.257,.,94.47532,55.49532,3.52536,3.69025,9.63333,4.84537,4.06609,0,0,1.16319,1.85304,4.28207,2.61452,2.756,2.03765,0.88261,0,2.16528,2.56821,9.41235,38.98,6.59466,0,0,0,0,0,5.78,1,"D",.,"A","0","D","10","06","D",.,"A",.,"A",.,"A",,"A"
78741,171,"D",.,"A",.,"A",30,"D",.,"D","1","4","D","01","D",.,"A","4","D",68000,"D","15","D",,"A","1","D",,"A",2,"D","9","D",0,"D",,"A",40,"D",0,"D",8492,"D",0,"D",56812,"D",68000,"D",23281.788,1500,"D",5203,"D",0,"D",50,"D",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",2630,"D",0,"D",68000,"D",50,"D",.,"A",0.8419638,"D",.,"A",.,"A",0,"D",304,"D",70,"D",326,"D",75,"D",.,"A","5","D",2,"D",0,"D",180,"D",,"A","4","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",11188,"D","01","03","D","2",.,"A",,"A","2","D","1","D","4","D","1","D",.,"A",.,"A","2","D",,"A","1",.,"A",65,"D","30","06","1997",.,"A",,"A",.,"A",2,"D","1","D",1,.,"A",,"A",,"A",52,"D",.,"A",.,"A",.,52644.743,.,.,48846.055,44351.524,48020.802,.,60892.542,41741.886,47077.453,48382.968,40078.12,.,.,.,44710.306,.,48068.953,41775.952,51040.633,.,.,.,.,.,52373.312,.,.,.,43979.259,48310.58,.,48363.083,.,42472.611,46789.551,.,51873.377,47853.659,.,.,47214.214,.,101.88999,48.43999,3.06,1.88,0,0,0.99,0,0,0,2.7,4.59,2.81999,1.41,4.59,0,2.33,4.4,0,19.67,53.45,32.27001,0,0,7.42,0,0,5.48,1,"D",.,"A","0","D","08","08","D",.,"A",.,"A",.,"A","2","D"
78751,60675,"T",140,"D",9917,"T",60,"D",55,"D","1","2","D","01","D",.,"A","1","D",0,"D","12","D","12","D","1","D",,"A",2,"D","1","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",-40764,"T",29968,"D",50160.367,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",14818,"D",0,"D",0,"D",0,"D",40,"D",.,"A",0.4938092,"D",.,"A",750,"D",0,"D",348,"D",80,"D",435,"D",100,"D",.,"A","1","D",1,"D",29968,"D",.,"A",,"A","4","D","1","D",.,"A",0,"D",.,"A",.,"A",14400,"D",0,"D",0,"D",70732,"T","01","15","D","1",.,"A","1","D","2","D","1","D","2","D","1","D",.,"A",.,"A","1","D","2","D","1",.,"A",.,"A","13","06","1997",.,"A","1","D",.,"A",2,"D","1","D",2,.,"A",,"A","2","D",26,"D",0,"D",.,"A",106498.198,94502.155,85572.101,103733.285,.,.,117759.569,.,82594.32,.,.,94933.587,.,.,116245.713,81444.584,.,107142.955,.,110882.753,104205.449,.,.,.,79808.626,.,.,.,.,.,104149.144,86802.841,109481.5,.,83728.258,.,.,.,118862.517,95480.38,110030.938,94731.557,93852.333,.,52.74999,52.74999,5.38,7.99,2.04,0,0,0,2.34,1.01999,3.01,2.19,3.66,2.01,0,0.78,5.8,5.23,0,11.3,0,0,46.78916,2.66936,1.99689,0,2.70234,21.17,1,"D",.,"A","0","D","05","18","D",.,"A",.,"A",.,"A","2","D"
78752,60675,"T",140,"D",9917,"T",60,"D",55,"D","1","2","D","01","D",.,"A","1","D",0,"D","12","D","12","D","1","D",,"A",2,"D","1","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",-40764,"T",29968,"D",50160.367,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",14818,"D",0,"D",0,"D",0,"D",40,"D",.,"A",0.4944218,"D",.,"A",750,"D",0,"D",348,"D",80,"D",435,"D",100,"D",.,"A","1","D",1,"D",29968,"D",.,"A",,"A","4","D","1","D",.,"A",0,"D",.,"A",.,"A",14400,"D",0,"D",0,"D",70732,"T","01","15","D","1",.,"A","1","D","2","D","1","D","2","D","1","D",.,"A",.,"A","1","D","2","D","1",.,"A",.,"A","20","06","1997",.,"A","1","D",.,"A",2,"D","2","D",2,.,"A",,"A","2","D",26,"D",0,"D",.,"A",106498.198,94502.155,85572.101,103733.285,.,.,117759.569,.,82594.32,.,.,94933.587,.,.,116245.713,81444.584,.,107142.955,.,110882.753,104205.449,.,.,.,79808.626,.,.,.,.,.,104149.144,86802.841,109481.5,.,83728.258,.,.,.,118862.517,95480.38,110030.938,94731.557,93852.333,.,9.27,9.27,0,1.87,2.9,0,0,0,0,0,0,0,0,0,0,0,3.15,1.35,0,0,0,3.13,21.69,0,0,0,0,0,1,"D",.,"A","0","D","05","18","D",.,"A",.,"A",.,"A","2","D"
