INC_RNKM,INC_RNK5,INC_RNK4,INC_RNK3,INC_RNK2,INC_RNK1,INC_RANK,NEWID,AGE_REF,AGE_REF_,AGE2,AGE2_,BLS_URBN,CUTENURE,CUTE_URE,DESCRIP,DESCRIP_,EARNCOMP,EARN_OMP,EDUC_REF,EDUC0REF,EDUCA2,EDUCA2_,EMPLTYP1,EMPL_YP1,EMPLTYP2,EMPL_YP2,FAM_SIZE,FAM__IZE,FAM_TYPE,FAM__YPE,FGVX,FGVX_,FINCBEFX,FINC_EFX,FINLWT21,FIRAX,FIRAX_,FJSSDEDX,FJSS_EDX,FPVTX,FPVTX_,FREEMLX,FREEMLX_,FRRX,FRRX_,FS_MTHI,FS_MTHI_,FSS_RRX,FSS_RRX_,FSUPPX,FSUPPX_,FWAGEX,FWAGEX_,HRSPRWK1,HRSP_WK1,HRSPRWK2,HRSP_WK2,JFS_AMT,JFS_AMT_,JGRCFDMV,JGRC_DMV,JGRCFDWK,JGRC_DWK,JGROCYMV,JGRO_YMV,JGROCYWK,JGRO_YWK,LUMPX,LUMPX_,MARITAL1,MARI_AL1,NO_EARNR,NO_E_RNR,OCCEXPNX,OCCE_PNX,OCCULIS2,OCCU_IS2,OTHINX,OTHINX_,OTHRECX,OTHRECX_,PERSLT18,PERS_T18,PERSOT64,PERS_T64,OCCULIS1,OCCU_IS1,POPSIZE,RACE2,RACE2_,REC_FS,REC_FS_,REF_RACE,REF__ACE,REGION,SEX_REF,SEX_REF_,SEX2,SEX2_,SMSASTAT,STRTMNTH,STRTYEAR,TYPOWND,TYPOWND_,VEHQ,VEHQ_,WEEKI,WEEKI_,WEEKN,WELFRX,WELFRX_,WHYNWRK1,WHYN_RK1,WHYNWRK2,WHYN_RK2,WK_WRKD1,WK_W_KD1,WK_WRKD2,WK_W_KD2,WTREP01,WTREP02,WTREP03,WTREP04,WTREP05,WTREP06,WTREP07,WTREP08,WTREP09,WTREP10,WTREP11,WTREP12,WTREP13,WTREP14,WTREP15,WTREP16,WTREP17,WTREP18,WTREP19,WTREP20,WTREP21,WTREP22,WTREP23,WTREP24,WTREP25,WTREP26,WTREP27,WTREP28,WTREP29,WTREP30,WTREP31,WTREP32,WTREP33,WTREP34,WTREP35,WTREP36,WTREP37,WTREP38,WTREP39,WTREP40,WTREP41,WTREP42,WTREP43,WTREP44,FOODTOT,FOODHOME,CEREAL,BAKEPROD,BEEF,PORK,OTHMEAT,POULTRY,SEAFOOD,EGGS,MILKPROD,OTHDAIRY,FRSHFRUT,FRSHVEG,PROCFRUT,PROCVEG,SWEETS,NONALBEV,OILS,MISCFOOD,FOODAWAY,ALCBEV,SMOKSUPP,PET_FOOD,PERSPROD,PERSSERV,DRUGSUPP,HOUSKEEP,HH_CU_Q,HH_CU_Q_,HHID,HHID_,CHILDAGE,CHIL_AGE,STATE,INC__ANK,CUID,HORREF1,HORREF1_,HORREF2,HORREF2_,FGVXM,FGVXM_,FINCBEFM,FINC_EFM,FINCBEF1,FINCBEF2,FINCBEF3,FINCBEF4,FINCBEF5,FINCBEFI,FJSSDEDM,FJSS_EDM,FJSSDED1,FJSSDED2,FJSSDED3,FJSSDED4,FJSSDED5,FPVTXM,FPVTXM_,FRRXM,FRRXM_,FS_AMTXM,FS_A_TXM,FS_AMTX1,FS_AMTX2,FS_AMTX3,FS_AMTX4,FS_AMTX5,FS_AMTXI,FSS_RRXM,FSS__RXM,FSS_RRX1,FSS_RRX2,FSS_RRX3,FSS_RRX4,FSS_RRX5,FSS_RRXI,FSUPPXM,FSUPPXM_,FSUPPX1,FSUPPX2,FSUPPX3,FSUPPX4,FSUPPX5,FSUPPXI,FWAGEXM,FWAGEXM_,FWAGEX1,FWAGEX2,FWAGEX3,FWAGEX4,FWAGEX5,FWAGEXI,INC__NKM,JFS_AMTM,JFS__MTM,JFS_AMT1,JFS_AMT2,JFS_AMT3,JFS_AMT4,JFS_AMT5,OTHINXM,OTHINXM_,OTHINX1,OTHINX2,OTHINX3,OTHINX4,OTHINX5,OTHINXI,WELFRXM,WELFRXM_,WELFRX1,WELFRX2,WELFRX3,WELFRX4,WELFRX5,WELFRXI,PICKCODE,LUMPB,LUMPB_,LUMPBX,LUMPBX_,OTHINB,OTHINB_,OTHINBX,OTHINBX_,WELFRB,WELFRB_,WELFRBX,WELFRBX_,PSU,HIGH_EDU,FSMPFRMX,FSMP_RMX,FSMPFRX1,FSMPFRX2,FSMPFRX3,FSMPFRX4,FSMPFRX5,FSMPFRXI,FSMPFRXM,INTRDVB,INTRDVB_,INTRDVBX,INTR_VBX,INTRDVX,INTRDVX_,INTRDVX1,INTRDVX2,INTRDVX3,INTRDVX4,INTRDVX5,INTRDVXI,INTRDVXM,NETRENTB,NETR_NTB,NETRENTX,NETR_NTX,NETRNTBX,NETR_TBX,NETRENT1,NETRENT2,NETRENT3,NETRENT4,NETRENT5,NETRENTI,NETRENTM,OTHREGB,OTHREGB_,OTHREGBX,OTHR_GBX,OTHREGX,OTHREGX_,OTHREGX1,OTHREGX2,OTHREGX3,OTHREGX4,OTHREGX5,OTHREGXI,OTHREGXM,RETSRVBX,RETS_VBX,RETSURVB,RETS_RVB,RETSURVX,RETS_RVX,RETSURV1,RETSURV2,RETSURV3,RETSURV4,RETSURV5,RETSURVI,RETSURVM,ROYESTB,ROYESTB_,ROYESTBX,ROYE_TBX,ROYESTX,ROYESTX_,ROYESTX1,ROYESTX2,ROYESTX3,ROYESTX4,ROYESTX5,ROYESTXI,ROYESTXM,FSMP_RXM,INTR_VXM,NETR_NTM,OTHR_GXM,RETS_RVM,ROYE_TXM,DIVISION,REFGEN,HISP_REF,HISP2
0.8549238,0.8998368,0.8158632,0.8505102,0.8090954,0.8672941,0.5831525,04635891,41,D,48,D,1,1,D,01,D,6,D,10,D,10,D,,A,5,D,7,D,4,D,0,D,55000,D,39703.823,0,D,4208,D,0,D,,A,0,D,,A,0,D,0,D,55000,D,,A,60,D,0,D,1217,D,280,D,1304,D,300,D,,A,1,,3,D,,A,12,D,,A,0,D,3,D,0,D,,A,1,1,,2,D,1,D,4,2,D,1,,1,11,2020,1,D,4,D,1,D,2,,A,2,D,,A,0,D,26,D,,,80010.347,89869.632,,,,63040.384,,,,,,81938.060,89130.797,101701.445,,47883.977,,,,79245.189,46848.078,89938.080,64417.815,63489.144,,57723.652,64810.920,84453.428,,,59530.999,,101122.602,,,70323.234,75566.556,,84656.430,68740.300,,52945.154,314.72000,314.72000,8.99000,24.78000,0.00000,0.00000,0.00000,47.36000,6.99000,8.39000,10.18000,49.73000,84.39000,0.00000,20.98000,3.19000,0.00000,13.98000,12.78000,22.98000,0.00000,0.00000,0.00000,0.00000,8.14790,0.00000,0.00000,7.15210,1,D,,A,6,D,06,D,463589,6,D,6,D,0,D,148588.2,D,156203,126795,144863,129914,185166,404,14430.4,T,14430,14430,14430,14430,14430,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,105279.0,D,124377,89598,132862,75953,103605,403,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S49A,13,0,D,31826,37197,12001,53961,81561,201,43309,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,9,4,1,1
0.8345741,0.7728722,0.8583272,0.6055067,0.8774456,0.8923197,0.5785342,04635892,41,D,48,D,1,1,D,01,D,6,D,10,D,10,D,,A,5,D,7,D,4,D,0,D,55000,D,39703.823,0,D,4208,D,0,D,,A,0,D,,A,0,D,0,D,55000,D,,A,60,D,0,D,1217,D,280,D,1304,D,300,D,,A,1,,3,D,,A,12,D,,A,0,D,3,D,0,D,,A,1,1,,2,D,1,D,4,2,D,1,,1,11,2020,1,D,4,D,2,D,2,,A,2,D,,A,0,D,26,D,,,80010.347,89869.632,,,,63040.384,,,,,,81938.060,89130.797,101701.445,,47883.977,,,,79245.189,46848.078,89938.080,64417.815,63489.144,,57723.652,64810.920,84453.428,,,59530.999,,101122.602,,,70323.234,75566.556,,84656.430,68740.300,,52945.154,166.73000,166.73000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,9.58000,22.47000,0.00000,40.16000,24.86000,15.89000,0.00000,15.98000,8.79000,29.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.91000,1,D,,A,6,D,06,D,463589,6,D,6,D,0,D,136779.8,D,177135,169430,72342,150133,114859,404,14430.4,T,14430,14430,14430,14430,14430,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,110459.8,D,116213,134984,69780,122423,108899,403,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S49A,13,0,D,60922,34446,2562,27710,5960,201,26320,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,9,4,1,1
0.4668538,0.6725415,0.0403519,0.3275284,0.5753892,0.5388939,0.0963766,04635921,28,D,25,D,2,4,D,01,D,2,D,11,D,12,D,1,D,1,D,3,D,2,D,0,D,0,D,21497.211,0,D,0,D,0,D,,A,0,D,,A,0,D,0,D,0,D,40,D,40,D,0,D,522,D,120,D,652,D,150,D,,A,1,,2,D,,A,04,D,,A,0,D,1,D,0,D,11,D,5,1,,2,D,1,D,1,2,D,1,,2,11,2020,,A,2,D,1,D,2,,A,,A,,A,52,D,52,D,32301.283,,,49550.466,,,48516.436,,50017.692,,,58076.722,50447.522,47646.853,,55107.271,47214.792,57386.115,39142.611,41725.313,,,,47589.682,,49579.839,48374.771,47429.620,,,,,,47198.156,,,,44236.482,46135.062,,40322.405,,50983.310,55582.583,224.50000,217.92000,3.00000,1.99000,27.71000,27.46000,3.98000,0.00000,23.96000,2.49000,4.49000,18.96000,9.63000,17.95000,5.36318,1.52682,3.21000,11.62000,7.28000,47.30000,6.58000,0.00000,7.25645,0.00000,0.00000,0.00000,0.00000,16.76000,1,D,,A,1,D,,A,463592,,A,,A,0,D,51401.0,D,59253,67756,35768,5279,88949,202,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,51401.0,D,59253,67756,35768,5279,88949,202,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,12,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,,5,2,2
0.4314638,0.3253762,0.2830574,0.4857495,0.5748994,0.4545399,0.0437995,04635922,28,D,25,D,2,4,D,01,D,2,D,11,D,12,D,1,D,1,D,3,D,2,D,0,D,0,D,21497.211,0,D,0,D,0,D,,A,0,D,,A,0,D,0,D,0,D,40,D,40,D,0,D,522,D,120,D,652,D,150,D,,A,1,,2,D,,A,04,D,,A,0,D,1,D,0,D,11,D,5,1,,2,D,1,D,1,2,D,1,,2,11,2020,,A,2,D,2,D,2,,A,,A,,A,52,D,52,D,32301.283,,,49550.466,,,48516.436,,50017.692,,,58076.722,50447.522,47646.853,,55107.271,47214.792,57386.115,39142.611,41725.313,,,,47589.682,,49579.839,48374.771,47429.620,,,,,,47198.156,,,,44236.482,46135.062,,40322.405,,50983.310,55582.583,165.50000,143.21000,3.99000,12.82000,6.32000,0.00000,0.00000,0.00000,0.00000,0.00000,4.49000,11.48000,21.20000,1.99000,2.99000,0.00000,2.50000,15.67000,3.99000,55.77000,22.29000,0.00000,0.00000,11.75000,9.07000,0.00000,0.00000,18.93000,1,D,,A,1,D,,A,463592,,A,,A,0,D,47451.2,D,48935,67485,52767,31800,36269,202,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,47451.2,D,48935,67485,52767,31800,36269,202,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,12,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,,5,2,2
0.1908393,0.1621328,0.1833426,0.1700530,0.3209934,0.1882014,0.2888532,04635971,55,D,,A,1,4,D,01,D,7,D,11,D,,A,,A,,A,2,D,9,D,0,D,21735,D,26046.564,0,D,0,D,0,D,,A,0,D,,A,19735,D,0,D,0,D,,A,,A,0,D,400,D,92,D,478,D,110,D,,A,2,,1,D,,A,,A,,A,0,D,0,D,0,D,,A,1,,A,2,D,2,D,2,2,D,,A,1,11,2020,,A,1,D,1,D,2,,A,4,D,,A,0,D,,A,,,,51744.744,,50065.606,,,41564.533,47831.544,,126942.601,70010.987,,46267.720,,88972.784,49769.099,,,,59910.321,,,,,,107614.159,58340.516,75554.699,,59341.179,,,,49098.557,49922.648,58993.505,106648.125,145670.023,,36773.849,32614.831,38854.734,54.45000,54.45000,0.00000,0.00000,0.00000,0.00000,0.00000,19.64000,21.41000,0.00000,0.00000,0.00000,6.03000,7.37000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,24.24000,1,D,,A,0,D,17,D,463597,,A,,A,0,D,24934.4,D,22818,35560,21767,22791,21736,201,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,19735.0,D,19735,19735,19735,19735,19735,100,0.0,D,0,0,0,0,0,100,3199.4,D,1083,13825,32,1056,1,201,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S23A,11,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,2000,D,2000,2000,2000,2000,2000,100,2000,,A,,A,,A,,,,,,100,,D,A,A,A,D,A,3,4,2,
0.1774593,0.1738701,0.1644829,0.1787621,0.2383932,0.2072984,0.2890497,04635972,55,D,,A,1,4,D,01,D,7,D,11,D,,A,,A,,A,2,D,9,D,0,D,21735,D,26046.564,0,D,0,D,0,D,,A,0,D,,A,19735,D,0,D,0,D,,A,,A,0,D,400,D,92,D,478,D,110,D,,A,2,,1,D,,A,,A,,A,0,D,0,D,0,D,,A,1,,A,2,D,2,D,2,2,D,,A,1,11,2020,,A,1,D,2,D,2,,A,4,D,,A,0,D,,A,,,,51744.744,,50065.606,,,41564.533,47831.544,,126942.601,70010.987,,46267.720,,88972.784,49769.099,,,,59910.321,,,,,,107614.159,58340.516,75554.699,,59341.179,,,,49098.557,49922.648,58993.505,106648.125,145670.023,,36773.849,32614.831,38854.734,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,9.92000,1,D,,A,0,D,17,D,463597,,A,,A,0,D,23885.0,D,24735,28367,22241,21742,22340,201,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,19735.0,D,19735,19735,19735,19735,19735,100,0.0,D,0,0,0,0,0,100,2150.0,D,3000,6632,506,7,605,201,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S23A,11,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,2000,D,2000,2000,2000,2000,2000,100,2000,,A,,A,,A,,,,,,100,,D,A,A,A,D,A,3,4,2,
0.3208169,0.2700943,0.1398393,0.4730109,0.5203619,0.1895832,0.0461361,04636001,58,D,,A,1,1,D,01,D,4,D,12,D,,A,1,D,,A,4,D,6,D,0,D,0,D,33593.209,0,D,0,D,0,D,,A,0,D,,A,0,D,0,D,0,D,30,D,,A,0,D,500,D,115,D,652,D,150,D,,A,3,,2,D,,A,,A,,A,0,D,1,D,0,D,05,D,2,,A,,C,1,D,3,1,D,,A,1,11,2020,1,D,3,D,1,D,2,,A,,A,,A,52,D,,A,,,64830.224,61718.327,115182.381,76852.358,62560.521,,55255.599,74327.739,75053.860,,,43376.234,,53920.726,,,70086.990,89480.813,,89431.152,80647.896,,88075.874,,48542.786,62228.434,,,,53606.909,,,,,,67014.979,53866.516,69230.813,,59572.618,,,65.99000,65.99000,0.00000,2.48000,13.08000,0.00000,0.00000,0.00000,3.34000,0.00000,0.00000,0.00000,6.72000,11.14000,1.88000,0.00000,8.52000,6.64000,0.00000,12.19000,0.00000,20.48000,0.00000,0.00000,0.00000,0.00000,0.00000,18.70000,1,D,,A,6,D,12,A,463600,6,D,,A,0,D,36339.2,D,22975,58167,50985,18963,30606,202,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,36339.2,D,22975,58167,50985,18963,30606,202,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S35D,14,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,5,3,1,
0.4412387,0.1110200,0.2191662,0.4599000,0.6979597,0.5097608,0.0037554,04636002,58,D,,A,1,1,D,01,D,4,D,12,D,,A,1,D,,A,4,D,6,D,0,D,0,D,33593.209,0,D,0,D,0,D,,A,0,D,,A,0,D,0,D,0,D,30,D,,A,0,D,500,D,115,D,652,D,150,D,,A,3,,2,D,,A,,A,,A,0,D,1,D,0,D,05,D,2,,A,,C,1,D,3,1,D,,A,1,12,2020,1,D,3,D,2,D,2,,A,,A,,A,52,D,,A,,,64830.224,61718.327,115182.381,76852.358,62560.521,,55255.599,74327.739,75053.860,,,43376.234,,53920.726,,,70086.990,89480.813,,89431.152,80647.896,,88075.874,,48542.786,62228.434,,,,53606.909,,,,,,67014.979,53866.516,69230.813,,59572.618,,,111.93000,111.93000,9.93000,15.48000,0.00000,0.00000,0.00000,26.84000,0.00000,0.00000,6.94000,4.32000,13.44000,2.75000,6.44000,0.00000,2.77000,5.34000,2.88000,14.80000,0.00000,0.00000,0.00000,0.00000,9.63000,0.00000,35.29000,2.84000,1,D,,A,6,D,12,A,463600,6,D,,A,0,D,48196.8,D,55272,93696,49549,25892,16575,202,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,48196.8,D,55272,93696,49549,25892,16575,202,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S35D,14,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,5,3,1,
0.7514187,0.7485923,0.7579235,0.7544895,0.7526359,0.7527144,0.8016640,04636061,78,D,,A,1,4,D,01,D,7,D,13,D,,A,,A,,A,2,D,9,D,0,D,108135,D,34821.607,0,D,6120,D,0,D,,A,0,D,,A,28135,D,0,D,80000,D,,A,,A,0,D,174,D,40,D,217,D,50,D,,A,2,,1,D,,A,,A,,A,0,D,0,D,1,D,,A,4,,A,2,D,1,D,3,2,D,,A,1,11,2020,,A,,A,1,D,2,,A,1,D,,A,0,D,,A,46592.796,54109.277,,,,80294.360,,46863.691,61194.538,77673.922,,,,,,46592.796,,,,46592.796,53298.849,,48024.694,,48241.858,69430.427,,,47547.342,,,56438.648,,46592.796,,,46691.801,46592.796,46592.796,,46592.796,74117.851,76507.146,69527.846,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,82.50000,1,D,,A,7,D,01,D,463606,,A,,A,0,D,108135.0,D,108135,108135,108135,108135,108135,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,28135.0,D,28135,28135,28135,28135,28135,100,0.0,D,0,0,0,0,0,100,80000.0,D,80000,80000,80000,80000,80000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,16,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,6,1,2,
0.7511560,0.7483295,0.7576608,0.7542268,0.7523731,0.7524516,0.8014013,04636062,78,D,,A,1,4,D,01,D,7,D,13,D,,A,,A,,A,2,D,9,D,0,D,108135,D,34821.607,0,D,6120,D,0,D,,A,0,D,,A,28135,D,0,D,80000,D,,A,,A,0,D,174,D,40,D,217,D,50,D,,A,2,,1,D,,A,,A,,A,0,D,0,D,1,D,,A,4,,A,2,D,1,D,3,2,D,,A,1,11,2020,,A,,A,2,D,2,,A,1,D,,A,0,D,,A,46592.796,54109.277,,,,80294.360,,46863.691,61194.538,77673.922,,,,,,46592.796,,,,46592.796,53298.849,,48024.694,,48241.858,69430.427,,,47547.342,,,56438.648,,46592.796,,,46691.801,46592.796,46592.796,,46592.796,74117.851,76507.146,69527.846,192.48998,192.48998,0.00000,16.45271,14.29999,5.93319,5.58222,54.99000,0.00000,0.00000,3.40961,13.95671,7.19509,7.13298,6.32870,0.00000,3.86671,16.33999,5.22599,31.77609,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,7,D,01,D,463606,,A,,A,0,D,108135.0,D,108135,108135,108135,108135,108135,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,28135.0,D,28135,28135,28135,28135,28135,100,0.0,D,0,0,0,0,0,100,80000.0,D,80000,80000,80000,80000,80000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,16,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,6,1,2,
0.0245641,0.0296041,0.0298083,0.0262382,0.0279188,0.0293188,0.1484516,04636071,56,D,41,D,1,4,D,01,D,8,D,11,D,11,D,,A,,A,2,D,1,D,0,D,3041,D,81231.711,0,D,0,D,0,D,,A,0,D,12,D,0,D,2057,D,0,D,,A,,A,984,D,565,D,130,D,696,D,160,D,,A,1,,0,D,,A,,A,,A,0,D,0,D,0,D,,A,1,1,,1,D,1,D,3,2,D,1,,1,11,2020,,A,,A,1,D,2,,A,4,D,1,D,0,D,0,D,,,,,146305.976,173371.910,145366.248,,171277.433,,,,116181.925,148914.328,131051.437,179869.554,197902.745,,168031.901,145750.965,133509.674,,,165359.917,,123704.221,,,163642.863,138629.738,,148510.374,188790.441,,154297.928,,153709.990,150067.296,,,,151536.400,,,19.83000,16.70000,2.28000,0.00000,0.00000,0.00000,4.98000,0.00000,0.00000,0.00000,0.00000,2.98000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.46000,3.13000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,28.09000,1,D,,A,0,D,48,D,463607,,A,2,D,0,D,3041.0,D,3041,3041,3041,3041,3041,100,0.0,D,0,0,0,0,0,0,D,0,D,82.0,D,82,82,82,82,82,100,0.0,D,0,0,0,0,0,100,2057.0,D,2057,2057,2057,2057,2057,100,0.0,D,0,0,0,0,0,100,D,984.0,D,984,984,984,984,984,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S37A,11,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,7,3,2,1
0.0239512,0.0289911,0.0291954,0.0256253,0.0273058,0.0287058,0.1478387,04636072,56,D,41,D,1,4,D,01,D,8,D,11,D,11,D,,A,,A,2,D,1,D,0,D,3041,D,81231.711,0,D,0,D,0,D,,A,0,D,12,D,0,D,2057,D,0,D,,A,,A,984,D,565,D,130,D,696,D,160,D,,A,1,,0,D,,A,,A,,A,0,D,0,D,0,D,,A,1,1,,1,D,1,D,3,2,D,1,,1,11,2020,,A,,A,2,D,2,,A,4,D,1,D,0,D,0,D,,,,,146305.976,173371.910,145366.248,,171277.433,,,,116181.925,148914.328,131051.437,179869.554,197902.745,,168031.901,145750.965,133509.674,,,165359.917,,123704.221,,,163642.863,138629.738,,148510.374,188790.441,,154297.928,,153709.990,150067.296,,,,151536.400,,,146.05000,146.05000,0.00000,16.94000,7.95000,62.34000,3.79000,14.60000,0.00000,0.00000,1.97000,2.98000,0.00000,0.67000,1.61000,2.92000,1.61000,0.00000,2.73000,25.94000,0.00000,0.00000,0.00000,0.00000,1.34000,0.00000,0.00000,0.00000,1,D,,A,0,D,48,D,463607,,A,2,D,0,D,3041.0,D,3041,3041,3041,3041,3041,100,0.0,D,0,0,0,0,0,0,D,0,D,82.0,D,82,82,82,82,82,100,0.0,D,0,0,0,0,0,100,2057.0,D,2057,2057,2057,2057,2057,100,0.0,D,0,0,0,0,0,100,D,984.0,D,984,984,984,984,984,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S37A,11,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,7,3,2,1
