INC_RNKM,INC_RNK5,INC_RNK4,INC_RNK3,INC_RNK2,INC_RNK1,INC_RANK,NEWID,AGE_REF,AGE_REF_,AGE2,AGE2_,BLS_URBN,CUTENURE,CUTE_URE,DESCRIP,DESCRIP_,EARNCOMP,EARN_OMP,EDUC_REF,EDUC0REF,EDUCA2,EDUCA2_,EMPLTYP1,EMPL_YP1,EMPLTYP2,EMPL_YP2,FAM_SIZE,FAM__IZE,FAM_TYPE,FAM__YPE,FGVX,FGVX_,FINCBEFX,FINC_EFX,FINLWT21,FIRAX,FIRAX_,FJSSDEDX,FJSS_EDX,FPVTX,FPVTX_,FREEMLX,FREEMLX_,FRRX,FRRX_,FS_MTHI,FS_MTHI_,FSS_RRX,FSS_RRX_,FSUPPX,FSUPPX_,FWAGEX,FWAGEX_,HRSPRWK1,HRSP_WK1,HRSPRWK2,HRSP_WK2,JFS_AMT,JFS_AMT_,JGRCFDMV,JGRC_DMV,JGRCFDWK,JGRC_DWK,JGROCYMV,JGRO_YMV,JGROCYWK,JGRO_YWK,LUMPX,LUMPX_,MARITAL1,MARI_AL1,NO_EARNR,NO_E_RNR,OCCEXPNX,OCCE_PNX,OCCULIS2,OCCU_IS2,OTHINX,OTHINX_,OTHRECX,OTHRECX_,PERSLT18,PERS_T18,PERSOT64,PERS_T64,OCCULIS1,OCCU_IS1,POPSIZE,RACE2,RACE2_,REC_FS,REC_FS_,REF_RACE,REF__ACE,REGION,SEX_REF,SEX_REF_,SEX2,SEX2_,SMSASTAT,STRTMNTH,STRTYEAR,TYPOWND,TYPOWND_,VEHQ,VEHQ_,WEEKI,WEEKI_,WEEKN,WELFRX,WELFRX_,WHYNWRK1,WHYN_RK1,WHYNWRK2,WHYN_RK2,WK_WRKD1,WK_W_KD1,WK_WRKD2,WK_W_KD2,WTREP01,WTREP02,WTREP03,WTREP04,WTREP05,WTREP06,WTREP07,WTREP08,WTREP09,WTREP10,WTREP11,WTREP12,WTREP13,WTREP14,WTREP15,WTREP16,WTREP17,WTREP18,WTREP19,WTREP20,WTREP21,WTREP22,WTREP23,WTREP24,WTREP25,WTREP26,WTREP27,WTREP28,WTREP29,WTREP30,WTREP31,WTREP32,WTREP33,WTREP34,WTREP35,WTREP36,WTREP37,WTREP38,WTREP39,WTREP40,WTREP41,WTREP42,WTREP43,WTREP44,FOODTOT,FOODHOME,CEREAL,BAKEPROD,BEEF,PORK,OTHMEAT,POULTRY,SEAFOOD,EGGS,MILKPROD,OTHDAIRY,FRSHFRUT,FRSHVEG,PROCFRUT,PROCVEG,SWEETS,NONALBEV,OILS,MISCFOOD,FOODAWAY,ALCBEV,SMOKSUPP,PET_FOOD,PERSPROD,PERSSERV,DRUGSUPP,HOUSKEEP,HH_CU_Q,HH_CU_Q_,HHID,HHID_,CHILDAGE,CHIL_AGE,STATE,INC__ANK,CUID,HORREF1,HORREF1_,HORREF2,HORREF2_,FGVXM,FGVXM_,FINCBEFM,FINC_EFM,FINCBEF1,FINCBEF2,FINCBEF3,FINCBEF4,FINCBEF5,FINCBEFI,FJSSDEDM,FJSS_EDM,FJSSDED1,FJSSDED2,FJSSDED3,FJSSDED4,FJSSDED5,FPVTXM,FPVTXM_,FRRXM,FRRXM_,FS_AMTXM,FS_A_TXM,FS_AMTX1,FS_AMTX2,FS_AMTX3,FS_AMTX4,FS_AMTX5,FS_AMTXI,FSS_RRXM,FSS__RXM,FSS_RRX1,FSS_RRX2,FSS_RRX3,FSS_RRX4,FSS_RRX5,FSS_RRXI,FSUPPXM,FSUPPXM_,FSUPPX1,FSUPPX2,FSUPPX3,FSUPPX4,FSUPPX5,FSUPPXI,FWAGEXM,FWAGEXM_,FWAGEX1,FWAGEX2,FWAGEX3,FWAGEX4,FWAGEX5,FWAGEXI,INC__NKM,JFS_AMTM,JFS__MTM,JFS_AMT1,JFS_AMT2,JFS_AMT3,JFS_AMT4,JFS_AMT5,OTHINXM,OTHINXM_,OTHINX1,OTHINX2,OTHINX3,OTHINX4,OTHINX5,OTHINXI,WELFRXM,WELFRXM_,WELFRX1,WELFRX2,WELFRX3,WELFRX4,WELFRX5,WELFRXI,PICKCODE,LUMPB,LUMPB_,LUMPBX,LUMPBX_,OTHINB,OTHINB_,OTHINBX,OTHINBX_,WELFRB,WELFRB_,WELFRBX,WELFRBX_,PSU,HIGH_EDU,FSMPFRMX,FSMP_RMX,FSMPFRX1,FSMPFRX2,FSMPFRX3,FSMPFRX4,FSMPFRX5,FSMPFRXI,FSMPFRXM,INTRDVB,INTRDVB_,INTRDVBX,INTR_VBX,INTRDVX,INTRDVX_,INTRDVX1,INTRDVX2,INTRDVX3,INTRDVX4,INTRDVX5,INTRDVXI,INTRDVXM,NETRENTB,NETR_NTB,NETRENTX,NETR_NTX,NETRNTBX,NETR_TBX,NETRENT1,NETRENT2,NETRENT3,NETRENT4,NETRENT5,NETRENTI,NETRENTM,OTHREGB,OTHREGB_,OTHREGBX,OTHR_GBX,OTHREGX,OTHREGX_,OTHREGX1,OTHREGX2,OTHREGX3,OTHREGX4,OTHREGX5,OTHREGXI,OTHREGXM,RETSRVBX,RETS_VBX,RETSURVB,RETS_RVB,RETSURVX,RETS_RVX,RETSURV1,RETSURV2,RETSURV3,RETSURV4,RETSURV5,RETSURVI,RETSURVM,ROYESTB,ROYESTB_,ROYESTBX,ROYE_TBX,ROYESTX,ROYESTX_,ROYESTX1,ROYESTX2,ROYESTX3,ROYESTX4,ROYESTX5,ROYESTXI,ROYESTXM,FSMP_RXM,INTR_VXM,NETR_NTM,OTHR_GXM,RETS_RVM,ROYE_TXM,DIVISION,REFGEN,HISP_REF,HISP2
0.5999746,0.5939261,0.6085614,0.6018963,0.5900223,0.6074477,0.6761803,03978922,59,D,62,D,1,5,D,01,D,1,D,14,D,12,D,1,D,,A,2,D,1,D,0,D,69800,D,25702.615,0,D,5202,D,6652,D,,A,0,D,,A,1800,D,0,D,68000,D,40,D,,A,0,D,217,D,50,D,870,D,200,D,,A,1,,1,D,,A,,A,,A,0,D,0,D,0,D,07,D,5,1,,2,D,1,D,3,1,D,2,,2,07,2018,,A,2,D,2,D,2,,A,,A,6,D,46,D,0,D,,,49033.526,,,,,,56003.341,36908.905,43689.119,,53392.335,,,,44233.543,57348.345,46163.708,44481.115,40048.732,,41357.747,50102.261,52711.899,,,57487.334,,50024.338,,,52670.130,45937.565,,59861.746,65365.950,,39340.227,,48692.751,55259.688,,,203.77961,138.17961,7.50000,0.00000,16.40000,0.00000,0.00000,0.00000,5.92183,0.00000,0.00000,5.30754,4.96702,0.00000,4.69977,28.88149,5.00000,26.21779,4.00000,29.28417,65.60000,3.89039,0.00000,0.00000,12.98999,0.00000,0.00000,16.24000,1,D,,A,0,D,,D,397892,,A,,A,0,D,69800.0,D,69800,69800,69800,69800,69800,100,0.0,D,0,0,0,0,0,6652,D,0,D,,A,,,,,,100,1800.0,D,1800,1800,1800,1800,1800,100,0.0,D,0,0,0,0,0,100,68000.0,D,68000,68000,68000,68000,68000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,14,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,7,3,2,2
0.4578796,0.4589471,0.4776906,0.4663609,0.4507767,0.4714215,0.5617587,03978931,24,D,,A,1,4,D,01,D,4,D,14,D,,A,1,D,,A,3,D,9,D,0,D,52000,D,33315.479,400,D,3978,D,0,D,,A,0,D,,A,0,D,0,D,52000,D,20,D,,A,0,D,283,D,65,D,326,D,75,D,,A,5,,2,D,,A,,A,,A,0,D,1,D,0,D,11,D,4,,A,2,D,1,D,4,2,D,,A,1,07,2018,,A,3,D,1,D,2,,A,,A,,A,8,D,,A,,,65376.865,64695.842,,59593.538,,67434.620,73570.920,,,,72151.371,,,,,,67938.236,60488.830,73009.873,,71014.527,,,,66339.376,61827.687,76438.296,60933.966,63306.840,,58609.291,63026.346,68171.387,,,82566.847,,69866.892,,,72348.502,64568.134,11.98000,11.98000,3.00000,0.00000,0.00000,0.00000,0.00000,4.99000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.99000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,1,D,06,D,397893,,A,,A,0,D,51451.4,D,51395,51013,52015,52513,50321,301,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,51451.4,D,51395,51013,52015,52513,50321,301,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,14,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,9,5,2,
0.4762564,0.4721490,0.4779442,0.4832620,0.4717514,0.4970092,0.5604580,03978932,24,D,,A,1,4,D,01,D,4,D,14,D,,A,1,D,,A,3,D,9,D,0,D,52000,D,33315.479,400,D,3978,D,0,D,,A,0,D,,A,0,D,0,D,52000,D,20,D,,A,0,D,283,D,65,D,326,D,75,D,,A,5,,2,D,,A,,A,,A,0,D,1,D,0,D,11,D,4,,A,2,D,1,D,4,2,D,,A,1,07,2018,,A,3,D,2,D,2,,A,,A,,A,8,D,,A,,,65376.865,64695.842,,59593.538,,67434.620,73570.920,,,,72151.371,,,,,,67938.236,60488.830,73009.873,,71014.527,,,,66339.376,61827.687,76438.296,60933.966,63306.840,,58609.291,63026.346,68171.387,,,82566.847,,69866.892,,,72348.502,64568.134,11.98000,11.98000,3.00000,0.00000,0.00000,0.00000,0.00000,4.99000,0.00000,0.00000,3.99000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,1,D,06,D,397893,,A,,A,0,D,53444.8,D,54708,53349,54125,52615,52427,301,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,53444.8,D,54708,53349,54125,52615,52427,301,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,14,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,9,5,2,
0.1518396,0.1365970,0.1521923,0.2458175,0.1526023,0.1178542,0.2589781,03978961,65,D,,A,1,4,D,01,D,8,D,14,D,,A,,A,,A,1,D,8,D,0,D,14832,D,28935.800,0,D,0,D,0,D,,A,0,D,,A,14832,D,0,D,0,D,,A,,A,0,D,152,D,35,D,217,D,50,D,,A,2,,0,D,,A,,A,,A,0,D,0,D,1,D,,A,2,,A,2,D,1,D,2,2,D,,A,1,07,2018,,A,1,D,1,D,2,,A,1,D,,A,0,D,,A,58225.957,,,,57706.613,58910.809,,60222.372,,61904.287,51987.099,,,64758.196,,,55361.121,,49959.987,,,52405.049,45368.527,57526.368,,56229.407,57845.260,54983.593,53458.243,60662.134,,,,48149.740,,63304.071,64689.004,51622.016,,,,,,54204.806,169.14000,145.61000,9.58000,5.00000,0.00000,0.00000,7.47000,0.00000,14.96000,1.19000,0.00000,24.52000,2.97000,29.31000,0.00000,0.00000,9.42000,12.88000,0.00000,28.31000,23.53000,15.00000,0.00000,0.00000,0.00000,30.00000,0.00000,6.82000,1,D,,A,0,D,39,D,397896,,A,,A,0,D,19020.2,D,14824,18600,27587,17661,16429,402,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,15585.6,D,14820,15600,15552,15528,16428,301,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,14,0,D,0,0,0,0,0,100,0,,C,,B,,C,4,3000,12035,2133,1,201,3435,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,D,A,A,A,A,3,3,2,
0.1929177,0.1328361,0.4783749,0.1506162,0.1098364,0.1180745,0.2582640,03978962,65,D,,A,1,4,D,01,D,8,D,14,D,,A,,A,,A,1,D,8,D,0,D,14832,D,28935.800,0,D,0,D,0,D,,A,0,D,,A,14832,D,0,D,0,D,,A,,A,0,D,152,D,35,D,217,D,50,D,,A,2,,0,D,,A,,A,,A,0,D,0,D,1,D,,A,2,,A,2,D,1,D,2,2,D,,A,1,07,2018,,A,1,D,2,D,2,,A,1,D,,A,0,D,,A,58225.957,,,,57706.613,58910.809,,60222.372,,61904.287,51987.099,,,64758.196,,,55361.121,,49959.987,,,52405.049,45368.527,57526.368,,56229.407,57845.260,54983.593,53458.243,60662.134,,,,48149.740,,63304.071,64689.004,51622.016,,,,,,54204.806,137.79000,122.79000,0.00000,0.00000,0.00000,0.00000,3.99000,0.00000,12.97000,0.88000,1.69000,25.93000,5.65000,1.99000,0.00000,4.18000,0.00000,16.72000,0.00000,48.79000,15.00000,24.97000,0.00000,0.00000,0.00000,0.00000,28.36000,2.46000,1,D,,A,0,D,39,D,397896,,A,,A,0,D,22934.0,D,14834,13882,17477,52776,15701,402,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,14740.8,D,14784,13836,15540,14544,15000,301,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,14,0,D,0,0,0,0,0,100,0,,C,,B,,C,50,46,1937,38232,701,201,8193,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,D,A,A,A,A,3,3,2,
0.6992393,0.6888269,0.7006681,0.6918462,0.6898697,0.7003926,0.7538684,03978971,60,D,,A,1,2,D,01,D,1,D,16,D,,A,1,D,,A,1,D,8,D,0,D,88200,D,33953.644,200,D,6503,D,9917,D,,A,0,D,,A,0,D,0,D,85000,D,56,D,,A,0,D,65,D,15,D,87,D,20,D,,A,1,,1,D,150,D,,A,,A,0,D,0,D,0,D,01,D,3,,A,2,D,2,D,3,1,D,,A,1,07,2018,1,D,2,D,1,D,2,,A,,A,,A,52,D,,A,87739.290,73991.275,62639.740,61861.693,80459.385,65353.942,,,,86250.708,,71213.526,61696.215,59277.693,,,,,,66040.356,,,,86406.609,30843.606,,65919.476,,83932.703,48911.242,,,59605.495,,,63311.528,,88537.632,,,63618.401,55872.454,49963.396,,76.13000,62.15000,4.97000,4.29000,7.41000,0.00000,0.00000,3.84000,11.98000,3.19000,2.29000,0.00000,0.79000,0.00000,0.00000,0.00000,2.99000,0.00000,2.49000,17.91000,13.98000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,22,D,397897,,A,,A,0,D,88482.2,D,88975,88667,88295,88228,88246,301,0.0,D,0,0,0,0,0,9917,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,85000.0,D,85000,85000,85000,85000,85000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,16,0,D,0,0,0,0,0,100,0,04,D,3200,D,,C,3975,3667,3295,3228,3246,301,3482,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,D,A,A,A,A,7,3,2,
0.6978576,0.6885684,0.7023795,0.6924746,0.6884507,0.6979192,0.7541269,03978972,60,D,,A,1,2,D,01,D,1,D,16,D,,A,1,D,,A,1,D,8,D,0,D,88200,D,33953.644,200,D,6503,D,9917,D,,A,0,D,,A,0,D,0,D,85000,D,56,D,,A,0,D,65,D,15,D,87,D,20,D,,A,1,,1,D,150,D,,A,,A,0,D,0,D,0,D,01,D,3,,A,2,D,2,D,3,1,D,,A,1,07,2018,1,D,2,D,2,D,2,,A,,A,,A,52,D,,A,87739.290,73991.275,62639.740,61861.693,80459.385,65353.942,,,,86250.708,,71213.526,61696.215,59277.693,,,,,,66040.356,,,,86406.609,30843.606,,65919.476,,83932.703,48911.242,,,59605.495,,,63311.528,,88537.632,,,63618.401,55872.454,49963.396,,107.82000,65.77000,0.00000,7.15000,0.00000,0.00000,0.00000,0.00000,0.00000,2.98000,2.88000,7.96000,9.93000,8.59000,7.34000,0.00000,2.51000,6.03000,0.88000,9.52000,42.05000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,10.20000,1,D,,A,0,D,22,D,397897,,A,,A,0,D,88263.0,D,88171,88063,88360,88526,88195,301,0.0,D,0,0,0,0,0,9917,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,85000.0,D,85000,85000,85000,85000,85000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,16,0,D,0,0,0,0,0,100,0,04,D,3200,D,,C,3171,3063,3360,3526,3195,301,3263,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,D,A,A,A,A,7,3,2,
0.8035901,0.7987789,0.8057784,0.7996519,0.7976287,0.8046227,0.8456366,03978991,49,D,,A,1,2,D,01,D,1,D,15,D,,A,1,D,,A,1,D,8,D,0,D,120000,D,35038.388,0,D,9180,D,0,D,,A,0,D,,A,0,D,0,D,120000,D,50,D,,A,0,D,652,D,150,D,870,D,200,D,,A,3,,1,D,,A,,A,,A,0,D,0,D,0,D,01,D,4,,A,2,D,1,D,3,1,D,,A,1,07,2018,1,D,3,D,1,D,2,,A,,A,,A,50,D,,A,,68854.165,65665.803,68090.363,,76857.767,,,,80732.350,71391.012,56000.781,70448.508,83636.267,,64055.854,84944.110,66915.664,,,62593.025,,80172.992,,,76512.572,56019.340,,52724.819,63677.098,,58096.155,,57722.431,77996.690,,,,70585.917,,,,,,33.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,33.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,12,D,397899,,A,,A,0,D,120000.0,D,120000,120000,120000,120000,120000,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,120000.0,D,120000,120000,120000,120000,120000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,15,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,5,4,2,
0.8054706,0.8006593,0.8076588,0.8015323,0.7995091,0.8066942,0.8489907,03978992,49,D,,A,1,2,D,01,D,1,D,15,D,,A,1,D,,A,1,D,8,D,0,D,120000,D,35038.388,0,D,9180,D,0,D,,A,0,D,,A,0,D,0,D,120000,D,50,D,,A,0,D,652,D,150,D,870,D,200,D,,A,3,,1,D,,A,,A,,A,0,D,0,D,0,D,01,D,4,,A,2,D,1,D,3,1,D,,A,1,07,2018,1,D,3,D,2,D,2,,A,,A,,A,50,D,,A,,68854.165,65665.803,68090.363,,76857.767,,,,80732.350,71391.012,56000.781,70448.508,83636.267,,64055.854,84944.110,66915.664,,,62593.025,,80172.992,,,76512.572,56019.340,,52724.819,63677.098,,58096.155,,57722.431,77996.690,,,,70585.917,,,,,,39.06000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,39.06000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,12,D,397899,,A,,A,0,D,120000.0,D,120000,120000,120000,120000,120000,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,120000.0,D,120000,120000,120000,120000,120000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,15,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,5,4,2,
0.3690581,0.3742368,0.3791313,0.3751502,0.3659634,0.3832564,0.4864710,03979001,74,D,75,D,1,1,D,01,D,8,D,16,D,16,D,,A,,A,2,D,1,D,0,D,40126,D,29995.871,0,D,0,D,0,D,,A,0,D,,A,35376,D,0,D,0,D,,A,,A,0,D,457,D,105,D,544,D,125,D,,A,1,,0,D,,A,,A,,A,0,D,0,D,2,D,,A,3,1,,2,D,1,D,4,2,D,1,,1,07,2018,1,D,2,D,1,D,2,,A,1,D,1,D,0,D,0,D,52547.680,54566.632,54226.613,51680.634,,67240.208,58232.025,46486.218,48643.892,47390.449,,,,60459.105,,58754.712,48007.899,46954.584,,,,,,57854.129,,,,58309.555,37896.876,,61181.491,,57967.509,51257.827,,,49943.165,,,46156.939,,53039.457,,,459.70000,409.38000,12.51000,44.14000,37.42000,9.07000,13.28000,0.00000,3.48000,2.92000,13.68000,63.16000,40.89000,12.95000,18.29000,5.42000,34.11000,13.83000,24.51000,59.72000,50.32000,0.00000,0.00000,0.00000,0.00000,32.06000,247.64670,20.00000,1,D,,A,0,D,49,D,397900,,A,,A,0,D,40126.0,D,40126,40126,40126,40126,40126,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,35376.0,D,35376,35376,35376,35376,35376,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,16,0,D,0,0,0,0,0,100,0,,A,,A,50,D,50,50,50,50,50,100,50,,A,,A,,A,,,,,,100,,,A,,A,2000,D,2000,2000,2000,2000,2000,100,2000,,A,,A,2700,D,2700,2700,2700,2700,2700,100,2700,,A,,A,,A,,,,,,100,,D,D,A,D,D,A,8,1,2,2
0.3692864,0.3744651,0.3793596,0.3753785,0.3661918,0.3834847,0.4866994,03979002,74,D,75,D,1,1,D,01,D,8,D,16,D,16,D,,A,,A,2,D,1,D,0,D,40126,D,29995.871,0,D,0,D,0,D,,A,0,D,,A,35376,D,0,D,0,D,,A,,A,0,D,457,D,105,D,544,D,125,D,,A,1,,0,D,,A,,A,,A,0,D,0,D,2,D,,A,3,1,,2,D,1,D,4,2,D,1,,1,07,2018,1,D,2,D,2,D,2,,A,1,D,1,D,0,D,0,D,52547.680,54566.632,54226.613,51680.634,,67240.208,58232.025,46486.218,48643.892,47390.449,,,,60459.105,,58754.712,48007.899,46954.584,,,,,,57854.129,,,,58309.555,37896.876,,61181.491,,57967.509,51257.827,,,49943.165,,,46156.939,,53039.457,,,193.45000,106.80000,4.12000,6.06000,0.00000,0.00000,14.41000,0.00000,0.00000,0.00000,0.00000,1.17000,9.89000,33.08000,0.00000,0.00000,12.58000,6.29000,5.15000,14.05000,86.65000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,24.44000,1,D,,A,0,D,49,D,397900,,A,,A,0,D,40126.0,D,40126,40126,40126,40126,40126,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,35376.0,D,35376,35376,35376,35376,35376,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,16,0,D,0,0,0,0,0,100,0,,A,,A,50,D,50,50,50,50,50,100,50,,A,,A,,A,,,,,,100,,,A,,A,2000,D,2000,2000,2000,2000,2000,100,2000,,A,,A,2700,D,2700,2700,2700,2700,2700,100,2700,,A,,A,,A,,,,,,100,,D,D,A,D,D,A,8,1,2,2
0.4108394,0.4204477,0.4216621,0.4148993,0.4067276,0.4237517,0.5211536,03979011,61,D,69,D,1,1,D,01,D,8,D,15,D,14,D,,A,,A,5,D,5,D,0,D,45736,D,43984.751,0,D,0,D,0,D,,A,0,D,,A,31236,D,0,D,0,D,,A,,A,0,D,,B,,B,870,D,200,D,,A,1,,0,D,,A,,A,,A,0,D,1,D,1,D,,A,1,1,,2,D,1,D,1,2,D,1,,1,07,2018,1,D,4,D,1,D,2,,A,1,D,4,D,0,D,0,D,88447.004,71959.407,95301.426,,,83736.205,,,105165.564,,87710.965,,,78478.380,75251.434,99477.800,,81172.846,77618.508,78313.735,96617.036,94292.364,,,,82597.216,,70674.378,97940.337,92949.992,,,,,,90363.391,,,,65464.928,91339.772,,102843.845,,191.88045,105.02999,0.00000,31.99000,64.76999,0.00000,0.00000,0.00000,0.00000,0.00000,8.27000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,86.85046,0.00000,313.20000,125.47000,50.91000,0.00000,0.00000,23.96767,1,D,,A,7,D,36,D,397901,,A,,A,0,D,45736.0,D,45736,45736,45736,45736,45736,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,31236.0,D,31236,31236,31236,31236,31236,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S12A,15,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,14500,D,14500,14500,14500,14500,14500,100,14500,,A,,A,,A,,,,,,100,,D,A,A,A,D,A,2,3,2,2
