INC_RNKM,INC_RNK5,INC_RNK4,INC_RNK3,INC_RNK2,INC_RNK1,INC_RANK,NEWID,AGE_REF,AGE_REF_,AGE2,AGE2_,BLS_URBN,CUTENURE,CUTE_URE,DESCRIP,DESCRIP_,EARNCOMP,EARN_OMP,EDUC_REF,EDUC0REF,EDUCA2,EDUCA2_,EMPLTYP1,EMPL_YP1,EMPLTYP2,EMPL_YP2,FAM_SIZE,FAM__IZE,FAM_TYPE,FAM__YPE,FGVX,FGVX_,FINCBEFX,FINC_EFX,FINLWT21,FIRAX,FIRAX_,FJSSDEDX,FJSS_EDX,FPVTX,FPVTX_,FREEMLX,FREEMLX_,FRRX,FRRX_,FS_MTHI,FS_MTHI_,FSS_RRX,FSS_RRX_,FSUPPX,FSUPPX_,FWAGEX,FWAGEX_,HRSPRWK1,HRSP_WK1,HRSPRWK2,HRSP_WK2,JFS_AMT,JFS_AMT_,JGRCFDMV,JGRC_DMV,JGRCFDWK,JGRC_DWK,JGROCYMV,JGRO_YMV,JGROCYWK,JGRO_YWK,LUMPX,LUMPX_,MARITAL1,MARI_AL1,NO_EARNR,NO_E_RNR,OCCEXPNX,OCCE_PNX,OCCULIS2,OCCU_IS2,OTHINX,OTHINX_,OTHRECX,OTHRECX_,PERSLT18,PERS_T18,PERSOT64,PERS_T64,OCCULIS1,OCCU_IS1,POPSIZE,RACE2,RACE2_,REC_FS,REC_FS_,REF_RACE,REF__ACE,REGION,SEX_REF,SEX_REF_,SEX2,SEX2_,SMSASTAT,STRTMNTH,STRTYEAR,TYPOWND,TYPOWND_,VEHQ,VEHQ_,WEEKI,WEEKI_,WEEKN,WELFRX,WELFRX_,WHYNWRK1,WHYN_RK1,WHYNWRK2,WHYN_RK2,WK_WRKD1,WK_W_KD1,WK_WRKD2,WK_W_KD2,WTREP01,WTREP02,WTREP03,WTREP04,WTREP05,WTREP06,WTREP07,WTREP08,WTREP09,WTREP10,WTREP11,WTREP12,WTREP13,WTREP14,WTREP15,WTREP16,WTREP17,WTREP18,WTREP19,WTREP20,WTREP21,WTREP22,WTREP23,WTREP24,WTREP25,WTREP26,WTREP27,WTREP28,WTREP29,WTREP30,WTREP31,WTREP32,WTREP33,WTREP34,WTREP35,WTREP36,WTREP37,WTREP38,WTREP39,WTREP40,WTREP41,WTREP42,WTREP43,WTREP44,FOODTOT,FOODHOME,CEREAL,BAKEPROD,BEEF,PORK,OTHMEAT,POULTRY,SEAFOOD,EGGS,MILKPROD,OTHDAIRY,FRSHFRUT,FRSHVEG,PROCFRUT,PROCVEG,SWEETS,NONALBEV,OILS,MISCFOOD,FOODAWAY,ALCBEV,SMOKSUPP,PET_FOOD,PERSPROD,PERSSERV,DRUGSUPP,HOUSKEEP,HH_CU_Q,HH_CU_Q_,HHID,HHID_,CHILDAGE,CHIL_AGE,STATE,INC__ANK,CUID,HORREF1,HORREF1_,HORREF2,HORREF2_,FGVXM,FGVXM_,FINCBEFM,FINC_EFM,FINCBEF1,FINCBEF2,FINCBEF3,FINCBEF4,FINCBEF5,FINCBEFI,FJSSDEDM,FJSS_EDM,FJSSDED1,FJSSDED2,FJSSDED3,FJSSDED4,FJSSDED5,FPVTXM,FPVTXM_,FRRXM,FRRXM_,FS_AMTXM,FS_A_TXM,FS_AMTX1,FS_AMTX2,FS_AMTX3,FS_AMTX4,FS_AMTX5,FS_AMTXI,FSS_RRXM,FSS__RXM,FSS_RRX1,FSS_RRX2,FSS_RRX3,FSS_RRX4,FSS_RRX5,FSS_RRXI,FSUPPXM,FSUPPXM_,FSUPPX1,FSUPPX2,FSUPPX3,FSUPPX4,FSUPPX5,FSUPPXI,FWAGEXM,FWAGEXM_,FWAGEX1,FWAGEX2,FWAGEX3,FWAGEX4,FWAGEX5,FWAGEXI,INC__NKM,JFS_AMTM,JFS__MTM,JFS_AMT1,JFS_AMT2,JFS_AMT3,JFS_AMT4,JFS_AMT5,OTHINXM,OTHINXM_,OTHINX1,OTHINX2,OTHINX3,OTHINX4,OTHINX5,OTHINXI,WELFRXM,WELFRXM_,WELFRX1,WELFRX2,WELFRX3,WELFRX4,WELFRX5,WELFRXI,PICKCODE,LUMPB,LUMPB_,LUMPBX,LUMPBX_,OTHINB,OTHINB_,OTHINBX,OTHINBX_,WELFRB,WELFRB_,WELFRBX,WELFRBX_,PSU,HIGH_EDU,FSMPFRMX,FSMP_RMX,FSMPFRX1,FSMPFRX2,FSMPFRX3,FSMPFRX4,FSMPFRX5,FSMPFRXI,FSMPFRXM,INTRDVB,INTRDVB_,INTRDVBX,INTR_VBX,INTRDVX,INTRDVX_,INTRDVX1,INTRDVX2,INTRDVX3,INTRDVX4,INTRDVX5,INTRDVXI,INTRDVXM,NETRENTB,NETR_NTB,NETRENTX,NETR_NTX,NETRNTBX,NETR_TBX,NETRENT1,NETRENT2,NETRENT3,NETRENT4,NETRENT5,NETRENTI,NETRENTM,OTHREGB,OTHREGB_,OTHREGBX,OTHR_GBX,OTHREGX,OTHREGX_,OTHREGX1,OTHREGX2,OTHREGX3,OTHREGX4,OTHREGX5,OTHREGXI,OTHREGXM,RETSRVBX,RETS_VBX,RETSURVB,RETS_RVB,RETSURVX,RETS_RVX,RETSURV1,RETSURV2,RETSURV3,RETSURV4,RETSURV5,RETSURVI,RETSURVM,ROYESTB,ROYESTB_,ROYESTBX,ROYE_TBX,ROYESTX,ROYESTX_,ROYESTX1,ROYESTX2,ROYESTX3,ROYESTX4,ROYESTX5,ROYESTXI,ROYESTXM,FSMP_RXM,INTR_VXM,NETR_NTM,OTHR_GXM,RETS_RVM,ROYE_TXM,DIVISION,REFGEN,HISP_REF,HISP2
0.4834271,0.4930158,0.4831541,0.4929527,0.4890347,0.4957777,0.5805870,03860711,24,D,25,D,1,4,D,01,D,2,D,13,D,10,D,1,D,1,D,4,D,2,D,0,D,54000,D,86878.557,0,D,4131,D,0,D,,A,0,D,,A,0,D,0,D,54000,D,40,D,40,D,0,D,522,D,120,D,870,D,200,D,,A,1,,2,D,,A,13,D,,A,0,D,2,D,0,D,04,D,5,1,,2,D,1,D,,2,D,1,,2,01,2018,,A,2,D,1,D,2,,A,,A,,A,39,D,52,D,164603.830,126926.421,,,142144.349,,112597.075,,,175789.145,174145.112,129780.877,,159299.667,163830.899,152563.575,148939.129,106541.261,,,,97173.777,,155829.820,163669.098,131154.784,,,,,,136080.595,,,,159309.148,127205.273,,141824.319,,166330.483,117358.029,,,288.11002,220.44002,3.35779,29.80981,20.30967,11.17735,10.26415,9.60173,5.42075,3.60550,2.61307,11.31943,18.78627,10.13291,9.05881,9.97124,4.68238,12.58252,14.39468,33.35196,67.67000,10.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,1,D,,D,386071,1,D,1,D,0,D,54000.0,D,54000,54000,54000,54000,54000,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,54000.0,D,54000,54000,54000,54000,54000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,13,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,,5,1,1
0.4840924,0.4936811,0.4838194,0.4936180,0.4897000,0.4964430,0.5815385,03860712,24,D,25,D,1,4,D,01,D,2,D,13,D,10,D,1,D,1,D,4,D,2,D,0,D,54000,D,86878.557,0,D,4131,D,0,D,,A,0,D,,A,0,D,0,D,54000,D,40,D,40,D,0,D,522,D,120,D,870,D,200,D,,A,1,,2,D,,A,13,D,,A,0,D,2,D,0,D,04,D,5,1,,2,D,1,D,,2,D,1,,2,01,2018,,A,2,D,2,D,2,,A,,A,,A,39,D,52,D,164603.830,126926.421,,,142144.349,,112597.075,,,175789.145,174145.112,129780.877,,159299.667,163830.899,152563.575,148939.129,106541.261,,,,97173.777,,155829.820,163669.098,131154.784,,,,,,136080.595,,,,159309.148,127205.273,,141824.319,,166330.483,117358.029,,,100.39000,69.11000,0.00000,0.00000,17.66173,9.18827,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,42.26000,31.28000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,1,D,,D,386071,1,D,1,D,0,D,54000.0,D,54000,54000,54000,54000,54000,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,54000.0,D,54000,54000,54000,54000,54000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,13,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,,5,1,1
0.9627276,0.9630869,0.9631821,0.9637118,0.9613422,0.9630011,0.9670165,03860721,54,D,51,D,1,1,D,01,D,2,D,16,D,15,D,2,D,1,D,2,D,1,D,0,D,275200,D,43506.640,0,D,19388,D,0,D,,A,0,D,,A,0,D,0,D,275000,D,40,D,45,D,0,D,652,D,150,D,761,D,175,D,,A,1,,2,D,,A,03,D,,A,0,D,0,D,0,D,03,D,1,1,,2,D,1,D,2,1,D,2,,1,01,2018,1,D,3,D,1,D,2,,A,,A,,A,52,D,52,D,,,,81273.168,,85180.600,,,85002.452,79617.248,,93446.860,84135.358,,95796.842,,78661.895,97111.716,,,,94664.406,,,,,,73388.039,84691.462,86998.505,,64954.118,,,,77436.901,104400.262,81165.346,68653.439,78218.779,,104361.639,72463.248,75040.767,385.34001,184.96001,2.72000,5.05000,0.00000,10.09000,2.42000,4.39389,3.21000,1.00000,5.62452,39.60717,29.34393,15.04519,3.63000,1.10000,11.85897,15.55046,7.58488,26.73100,200.38000,43.73000,0.00000,0.00000,0.00000,0.00000,0.00000,4.86000,1,D,,A,0,D,17,D,386072,,A,,A,0,D,275085.4,D,275007,275084,275007,275039,275290,301,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,275000.0,D,275000,275000,275000,275000,275000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S23A,16,0,D,0,0,0,0,0,100,0,01,D,200,D,,C,7,84,7,39,290,301,85,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,D,A,A,A,A,3,3,2,2
0.9623945,0.9627538,0.9635152,0.9640450,0.9610090,0.9633342,0.9666833,03860722,54,D,51,D,1,1,D,01,D,2,D,16,D,15,D,2,D,1,D,2,D,1,D,0,D,275200,D,43506.640,0,D,19388,D,0,D,,A,0,D,,A,0,D,0,D,275000,D,40,D,45,D,0,D,652,D,150,D,761,D,175,D,,A,1,,2,D,,A,03,D,,A,0,D,0,D,0,D,03,D,1,1,,2,D,1,D,2,1,D,2,,1,01,2018,1,D,3,D,2,D,2,,A,,A,,A,52,D,52,D,,,,81273.168,,85180.600,,,85002.452,79617.248,,93446.860,84135.358,,95796.842,,78661.895,97111.716,,,,94664.406,,,,,,73388.039,84691.462,86998.505,,64954.118,,,,77436.901,104400.262,81165.346,68653.439,78218.779,,104361.639,72463.248,75040.767,367.67000,84.93000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.02000,15.90000,15.19000,7.58000,0.00000,0.00000,0.00000,28.62000,0.00000,14.62000,282.74000,96.47000,0.00000,13.12000,6.92000,0.00000,0.00000,6.47000,1,D,,A,0,D,17,D,386072,,A,,A,0,D,275084.8,D,275096,275083,275032,275060,275153,301,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,275000.0,D,275000,275000,275000,275000,275000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S23A,16,0,D,0,0,0,0,0,100,0,01,D,200,D,,C,96,83,32,60,153,301,85,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,D,A,A,A,A,3,3,2,2
0.9731799,0.9731846,0.9724614,0.9747803,0.9734635,0.9737091,0.9877048,03860731,62,D,57,D,1,1,D,01,D,4,D,16,D,15,D,1,D,,A,3,D,3,D,0,D,378831,T,37261.487,15000,D,18107,T,0,D,,A,0,D,,A,0,D,0,D,342776,T,50,D,,A,0,D,870,D,200,D,1087,D,250,D,,A,1,,2,D,,A,,A,,C,0,D,1,D,0,D,03,D,1,1,,2,D,1,D,1,1,D,2,,1,01,2018,1,D,4,D,1,D,2,,A,,A,2,D,52,D,0,D,74747.312,69960.089,,,75568.328,,,68586.804,,76351.363,,,82071.692,77643.279,73873.190,,98653.966,84546.778,89606.924,68974.614,91902.003,,,,76338.958,,59796.259,67716.108,87603.794,,,,,,69471.528,,,,93416.491,64779.659,,63682.715,,79293.516,112.13415,7.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.00000,0.00000,0.00000,0.00000,1.58360,1.91640,0.00000,0.00000,0.00000,0.00000,104.63415,5.36585,0.00000,0.00000,0.00000,0.00000,0.00000,11.73000,1,D,,A,5,D,34,T,386073,,A,,A,0,D,296456.3,T,298891,296851,296349,295483,294709,303,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,258739.9,T,259466,257989,258792,259742,257712,301,T,0.0,D,0,0,0,0,0,3623.4,D,3744,3665,3150,3854,3704,301,,A,,,,,,100,201,,A,,A,04,D,3355,D,,A,,A,S12A,16,0,D,0,0,0,0,0,100,0,10,D,32000,D,,C,34981,34497,33707,31187,32593,301,33393,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,700,D,700,700,700,700,700,100,700,,A,,A,,A,,,,,,100,,D,D,A,A,D,A,2,3,2,2
0.9755249,0.9782180,0.9749337,0.9789284,0.9723596,0.9729927,0.9879901,03860732,62,D,57,D,1,1,D,01,D,4,D,16,D,15,D,1,D,,A,3,D,3,D,0,D,378831,T,37261.487,15000,D,18107,T,0,D,,A,0,D,,A,0,D,0,D,342776,T,50,D,,A,0,D,870,D,200,D,1087,D,250,D,,A,1,,2,D,,A,,A,,C,0,D,1,D,0,D,03,D,1,1,,2,D,1,D,1,1,D,2,,1,01,2018,1,D,4,D,2,D,2,,A,,A,2,D,52,D,0,D,74747.312,69960.089,,,75568.328,,,68586.804,,76351.363,,,82071.692,77643.279,73873.190,,98653.966,84546.778,89606.924,68974.614,91902.003,,,,76338.958,,59796.259,67716.108,87603.794,,,,,,69471.528,,,,93416.491,64779.659,,63682.715,,79293.516,100.00002,100.00002,4.70049,14.17089,0.00000,0.00000,5.20513,9.56681,0.00000,0.00000,2.52119,6.85372,10.30282,1.76882,3.93301,8.18002,7.67283,3.30906,4.47969,17.33554,0.00000,0.00000,0.00000,100.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,5,D,34,T,386073,,A,,A,0,D,300142.3,T,297121,293210,302487,301760,306135,303,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,259282.9,T,258949,258576,258306,258564,262021,301,T,0.0,D,0,0,0,0,0,3756.0,D,3715,3852,3713,3679,3821,301,,A,,,,,,100,201,,A,,A,04,D,3355,D,,A,,A,S12A,16,0,D,0,0,0,0,0,100,0,10,D,32000,D,,C,33757,30082,39768,38817,39593,301,36403,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,700,D,700,700,700,700,700,100,700,,A,,A,,A,,,,,,100,,D,D,A,A,D,A,2,3,2,2
0.6999963,0.6965047,0.6953631,0.7008673,0.6937666,0.7045988,0.7536517,03860761,48,D,,A,1,1,D,01,D,4,D,13,D,,A,1,D,,A,3,D,9,D,0,D,88176,D,87100.019,0,D,5509,D,0,D,,A,0,D,12,D,14904,D,0,D,72000,D,45,D,,A,1272,D,326,D,75,D,326,D,75,D,,A,3,,2,D,,A,,A,,A,0,D,0,D,0,D,11,D,2,,A,1,D,2,D,3,1,D,,A,1,01,2018,1,D,1,D,1,D,2,,A,,A,,A,52,D,,A,,,,,,,195201.780,160990.344,217536.567,,186149.340,,,,144349.602,163647.050,96915.351,202444.405,125938.341,,165136.568,143067.286,179480.928,,,118472.995,,140042.437,,,186343.747,256805.820,,109633.565,160720.209,,110154.135,,256805.820,256805.820,,,,162289.958,45.11001,23.48001,0.00000,3.43661,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.76469,0.00000,14.27871,21.63000,11.70000,23.24000,0.00000,0.00000,0.00000,0.00000,4.86000,1,D,,A,0,D,48,D,386076,,A,,A,0,D,88176.0,D,88176,88176,88176,88176,88176,100,0.0,D,0,0,0,0,0,0,D,0,D,106.0,D,106,106,106,106,106,100,14904.0,D,14904,14904,14904,14904,14904,100,0.0,D,0,0,0,0,0,100,72000.0,D,72000,72000,72000,72000,72000,100,D,1272.0,D,1272,1272,1272,1272,1272,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,13,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,7,4,2,
0.6993293,0.6958377,0.6946961,0.7002004,0.6930996,0.7039318,0.7529847,03860762,48,D,,A,1,1,D,01,D,4,D,13,D,,A,1,D,,A,3,D,9,D,0,D,88176,D,87100.019,0,D,5509,D,0,D,,A,0,D,12,D,14904,D,0,D,72000,D,45,D,,A,1272,D,326,D,75,D,326,D,75,D,,A,3,,2,D,,A,,A,,A,0,D,0,D,0,D,11,D,2,,A,1,D,2,D,3,1,D,,A,1,02,2018,1,D,1,D,2,D,2,,A,,A,,A,52,D,,A,,,,,,,195201.780,160990.344,217536.567,,186149.340,,,,144349.602,163647.050,96915.351,202444.405,125938.341,,165136.568,143067.286,179480.928,,,118472.995,,140042.437,,,186343.747,256805.820,,109633.565,160720.209,,110154.135,,256805.820,256805.820,,,,162289.958,122.50000,84.00000,3.26000,0.00000,0.00000,21.07000,0.99000,3.34000,5.00000,0.00000,2.34000,13.34000,3.34624,3.88376,0.00000,0.70000,8.26000,0.00000,2.18000,16.29000,38.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,48,D,386076,,A,,A,0,D,88176.0,D,88176,88176,88176,88176,88176,100,0.0,D,0,0,0,0,0,0,D,0,D,106.0,D,106,106,106,106,106,100,14904.0,D,14904,14904,14904,14904,14904,100,0.0,D,0,0,0,0,0,100,72000.0,D,72000,72000,72000,72000,72000,100,D,1272.0,D,1272,1272,1272,1272,1272,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,13,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,7,4,2,
0.2360044,0.2423243,0.2425417,0.2439399,0.2452419,0.2480503,0.3616087,03860771,88,T,88,T,1,2,D,01,D,8,D,12,D,13,D,,A,,A,2,D,1,D,0,D,26300,D,38012.210,0,D,0,D,0,D,,A,0,D,,A,24300,D,0,D,0,D,,A,,A,0,D,348,D,80,D,435,D,100,D,,A,1,,0,D,,A,,A,,A,0,D,0,D,2,D,,A,2,1,,2,D,1,D,3,2,D,1,,1,01,2018,1,D,,A,1,D,2,,A,1,D,1,D,0,D,0,D,,,,,78273.657,71598.464,76204.168,80012.377,75044.074,,86804.084,77225.061,74395.701,,,70796.936,,62138.285,,,87009.602,75950.572,,79943.854,80500.496,,60292.873,,92102.603,80701.163,,,,67721.088,,,,,,75999.846,80875.325,77427.725,,68992.272,112.42000,112.42000,5.91000,19.32000,10.15000,9.72000,20.50000,5.06000,0.00000,1.01000,1.42000,0.00000,0.33000,8.23000,0.00000,10.84000,0.00000,0.00000,0.00000,19.93000,0.00000,32.10000,0.00000,0.00000,0.00000,0.00000,2.94370,3.15000,1,D,,A,0,D,51,D,386077,,A,,A,0,D,26300.0,D,26300,26300,26300,26300,26300,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,24300.0,D,24300,24300,24300,24300,24300,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,13,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,2000,D,2000,2000,2000,2000,2000,100,2000,,A,,A,,A,,,,,,100,,D,A,A,A,D,A,5,1,2,2
0.2362955,0.2426154,0.2428328,0.2442309,0.2455330,0.2483414,0.3618998,03860772,88,T,88,T,1,2,D,01,D,8,D,12,D,13,D,,A,,A,2,D,1,D,0,D,26300,D,38012.210,0,D,0,D,0,D,,A,0,D,,A,24300,D,0,D,0,D,,A,,A,0,D,348,D,80,D,435,D,100,D,,A,1,,0,D,,A,,A,,A,0,D,0,D,2,D,,A,2,1,,2,D,1,D,3,2,D,1,,1,01,2018,1,D,,A,2,D,2,,A,1,D,1,D,0,D,0,D,,,,,78273.657,71598.464,76204.168,80012.377,75044.074,,86804.084,77225.061,74395.701,,,70796.936,,62138.285,,,87009.602,75950.572,,79943.854,80500.496,,60292.873,,92102.603,80701.163,,,,67721.088,,,,,,75999.846,80875.325,77427.725,,68992.272,27.04000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,27.04000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,51,D,386077,,A,,A,0,D,26300.0,D,26300,26300,26300,26300,26300,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,24300.0,D,24300,24300,24300,24300,24300,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,13,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,2000,D,2000,2000,2000,2000,2000,100,2000,,A,,A,,A,,,,,,100,,D,A,A,A,D,A,5,1,2,2
