INC_RNKM,INC_RNK5,INC_RNK4,INC_RNK3,INC_RNK2,INC_RNK1,INC_RANK,NEWID,AGE_REF,AGE_REF_,AGE2,AGE2_,BLS_URBN,CUTENURE,CUTE_URE,DESCRIP,DESCRIP_,EARNCOMP,EARN_OMP,EDUC_REF,EDUC0REF,EDUCA2,EDUCA2_,EMPLTYP1,EMPL_YP1,EMPLTYP2,EMPL_YP2,FAM_SIZE,FAM__IZE,FAM_TYPE,FAM__YPE,FGVX,FGVX_,FINCBEFX,FINC_EFX,FINLWT21,FIRAX,FIRAX_,FJSSDEDX,FJSS_EDX,FPVTX,FPVTX_,FREEMLX,FREEMLX_,FRRX,FRRX_,FS_MTHI,FS_MTHI_,FSS_RRX,FSS_RRX_,FSUPPX,FSUPPX_,FWAGEX,FWAGEX_,HRSPRWK1,HRSP_WK1,HRSPRWK2,HRSP_WK2,JFS_AMT,JFS_AMT_,JGRCFDMV,JGRC_DMV,JGRCFDWK,JGRC_DWK,JGROCYMV,JGRO_YMV,JGROCYWK,JGRO_YWK,LUMPX,LUMPX_,MARITAL1,MARI_AL1,NO_EARNR,NO_E_RNR,OCCEXPNX,OCCE_PNX,OCCULIS2,OCCU_IS2,OTHINX,OTHINX_,OTHRECX,OTHRECX_,PERSLT18,PERS_T18,PERSOT64,PERS_T64,OCCULIS1,OCCU_IS1,POPSIZE,RACE2,RACE2_,REC_FS,REC_FS_,REF_RACE,REF__ACE,REGION,SEX_REF,SEX_REF_,SEX2,SEX2_,SMSASTAT,STRTMNTH,STRTYEAR,TYPOWND,TYPOWND_,VEHQ,VEHQ_,WEEKI,WEEKI_,WEEKN,WELFRX,WELFRX_,WHYNWRK1,WHYN_RK1,WHYNWRK2,WHYN_RK2,WK_WRKD1,WK_W_KD1,WK_WRKD2,WK_W_KD2,WTREP01,WTREP02,WTREP03,WTREP04,WTREP05,WTREP06,WTREP07,WTREP08,WTREP09,WTREP10,WTREP11,WTREP12,WTREP13,WTREP14,WTREP15,WTREP16,WTREP17,WTREP18,WTREP19,WTREP20,WTREP21,WTREP22,WTREP23,WTREP24,WTREP25,WTREP26,WTREP27,WTREP28,WTREP29,WTREP30,WTREP31,WTREP32,WTREP33,WTREP34,WTREP35,WTREP36,WTREP37,WTREP38,WTREP39,WTREP40,WTREP41,WTREP42,WTREP43,WTREP44,FOODTOT,FOODHOME,CEREAL,BAKEPROD,BEEF,PORK,OTHMEAT,POULTRY,SEAFOOD,EGGS,MILKPROD,OTHDAIRY,FRSHFRUT,FRSHVEG,PROCFRUT,PROCVEG,SWEETS,NONALBEV,OILS,MISCFOOD,FOODAWAY,ALCBEV,SMOKSUPP,PET_FOOD,PERSPROD,PERSSERV,DRUGSUPP,HOUSKEEP,HH_CU_Q,HH_CU_Q_,HHID,HHID_,CHILDAGE,CHIL_AGE,INCLASS,STATE,INC__ANK,CUID,HORREF1,HORREF1_,HORREF2,HORREF2_,FGVXM,FGVXM_,FINCBEFM,FINC_EFM,FINCBEF1,FINCBEF2,FINCBEF3,FINCBEF4,FINCBEF5,FINCBEFI,FJSSDEDM,FJSS_EDM,FJSSDED1,FJSSDED2,FJSSDED3,FJSSDED4,FJSSDED5,FPVTXM,FPVTXM_,FRRXM,FRRXM_,FS_AMTXM,FS_A_TXM,FS_AMTX1,FS_AMTX2,FS_AMTX3,FS_AMTX4,FS_AMTX5,FS_AMTXI,FSS_RRXM,FSS__RXM,FSS_RRX1,FSS_RRX2,FSS_RRX3,FSS_RRX4,FSS_RRX5,FSS_RRXI,FSUPPXM,FSUPPXM_,FSUPPX1,FSUPPX2,FSUPPX3,FSUPPX4,FSUPPX5,FSUPPXI,FWAGEXM,FWAGEXM_,FWAGEX1,FWAGEX2,FWAGEX3,FWAGEX4,FWAGEX5,FWAGEXI,INC__NKM,JFS_AMTM,JFS__MTM,JFS_AMT1,JFS_AMT2,JFS_AMT3,JFS_AMT4,JFS_AMT5,OTHINXM,OTHINXM_,OTHINX1,OTHINX2,OTHINX3,OTHINX4,OTHINX5,OTHINXI,WELFRXM,WELFRXM_,WELFRX1,WELFRX2,WELFRX3,WELFRX4,WELFRX5,WELFRXI,PICKCODE,LUMPB,LUMPB_,LUMPBX,LUMPBX_,OTHINB,OTHINB_,OTHINBX,OTHINBX_,WELFRB,WELFRB_,WELFRBX,WELFRBX_,PSU,HIGH_EDU,FSMPFRMX,FSMP_RMX,FSMPFRX1,FSMPFRX2,FSMPFRX3,FSMPFRX4,FSMPFRX5,FSMPFRXI,FSMPFRXM,INTRDVB,INTRDVB_,INTRDVBX,INTR_VBX,INTRDVX,INTRDVX_,INTRDVX1,INTRDVX2,INTRDVX3,INTRDVX4,INTRDVX5,INTRDVXI,INTRDVXM,NETRENTB,NETR_NTB,NETRENTX,NETR_NTX,NETRNTBX,NETR_TBX,NETRENT1,NETRENT2,NETRENT3,NETRENT4,NETRENT5,NETRENTI,NETRENTM,OTHREGB,OTHREGB_,OTHREGBX,OTHR_GBX,OTHREGX,OTHREGX_,OTHREGX1,OTHREGX2,OTHREGX3,OTHREGX4,OTHREGX5,OTHREGXI,OTHREGXM,RETSRVBX,RETS_VBX,RETSURVB,RETS_RVB,RETSURVX,RETS_RVX,RETSURV1,RETSURV2,RETSURV3,RETSURV4,RETSURV5,RETSURVI,RETSURVM,ROYESTB,ROYESTB_,ROYESTBX,ROYE_TBX,ROYESTX,ROYESTX_,ROYESTX1,ROYESTX2,ROYESTX3,ROYESTX4,ROYESTX5,ROYESTXI,ROYESTXM,FSMP_RXM,INTR_VXM,NETR_NTM,OTHR_GXM,RETS_RVM,ROYE_TXM,DIVISION,REFGEN,HISP_REF,HISP2
0.2603307,0.2764819,0.2704670,0.2776535,0.2705920,0.2711903,0.3858055,03792482,88,T,88,T,1,2,D,01,D,8,D,12,D,10,D,,A,,A,2,D,1,D,0,D,26886,D,39689.587,0,D,0,D,0,D,,A,0,D,,A,16116,D,0,D,0,D,,A,,A,0,D,152,D,35,D,174,D,40,D,,A,1,,0,D,,A,,A,,A,0,D,0,D,2,D,,A,5,1,,2,D,1,D,,1,D,2,,2,10,2017,1,D,2,D,2,D,2,,A,1,D,1,D,0,D,0,D,61093.134,,,,,67399.240,,,,69568.415,52721.550,,51705.685,,59782.662,50908.023,,,65625.311,,,53248.250,,63235.849,,,53157.464,83191.370,74029.294,,81345.105,72801.350,66871.409,65763.207,85944.820,,,,59415.273,,73204.956,85164.477,59561.992,,80.94000,7.02000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.62462,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.39538,73.92000,6.99000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,05,,D,379248,,A,,A,0,D,26886.0,D,26886,26886,26886,26886,26886,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,16116.0,D,16116,16116,16116,16116,16116,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,12,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,10770,D,,A,10770,10770,10770,10770,10770,100,10770,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,D,A,A,A,,1,2,2
0.7163209,0.7075228,0.7114281,0.7169392,0.7144276,0.7133203,0.7644290,03792491,76,D,,A,1,1,D,01,D,8,D,15,D,,A,,A,,A,1,D,8,D,0,D,86408,D,68020.226,0,D,0,D,0,D,,A,0,D,,A,23208,D,0,D,0,D,,A,,A,0,D,522,D,120,D,522,D,120,D,,A,3,,0,D,,A,,A,,A,0,D,0,D,1,D,,A,2,,A,2,D,1,D,4,2,D,,A,1,10,2017,1,D,1,D,1,D,2,,A,1,D,,A,0,D,,A,,158406.295,,140465.156,156747.407,,,,132333.915,,,,,,138841.450,138149.897,143121.947,,122668.721,,,,139978.929,140888.791,151866.342,144949.461,121707.035,,134605.221,127311.184,160000.281,,,128917.454,,139036.501,,,123879.483,119256.165,,152712.812,122874.222,,110.11001,110.11001,15.67000,0.00000,0.00000,0.00000,4.96000,0.00000,0.00000,0.00000,14.16000,27.12000,16.72925,10.59410,3.54045,8.35621,5.99000,0.00000,0.00000,2.99000,0.00000,32.33000,0.00000,0.00000,4.32000,0.00000,0.00000,49.87000,1,D,,A,0,D,09,06,D,379249,,A,,A,0,D,86408.0,D,86408,86408,86408,86408,86408,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,23208.0,D,23208,23208,23208,23208,23208,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S49B,15,0,D,0,0,0,0,0,100,0,,A,,A,38000,D,38000,38000,38000,38000,38000,100,38000,,A,,A,,A,,,,,,100,,,A,,A,2400,D,2400,2400,2400,2400,2400,100,2400,,A,,A,22800,D,22800,22800,22800,22800,22800,100,22800,,A,,A,,A,,,,,,100,,D,D,A,D,D,A,9,1,2,
0.7168441,0.7080460,0.7119512,0.7174623,0.7149508,0.7138434,0.7649521,03792492,76,D,,A,1,1,D,01,D,8,D,15,D,,A,,A,,A,1,D,8,D,0,D,86408,D,68020.226,0,D,0,D,0,D,,A,0,D,,A,23208,D,0,D,0,D,,A,,A,0,D,522,D,120,D,522,D,120,D,,A,3,,0,D,,A,,A,,A,0,D,0,D,1,D,,A,2,,A,2,D,1,D,4,2,D,,A,1,10,2017,1,D,1,D,2,D,2,,A,1,D,,A,0,D,,A,,158406.295,,140465.156,156747.407,,,,132333.915,,,,,,138841.450,138149.897,143121.947,,122668.721,,,,139978.929,140888.791,151866.342,144949.461,121707.035,,134605.221,127311.184,160000.281,,,128917.454,,139036.501,,,123879.483,119256.165,,152712.812,122874.222,,103.07000,43.07000,6.35676,4.29000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,10.14565,8.44000,1.16000,0.00000,0.00000,0.00000,0.00000,8.93599,0.00000,3.74160,60.00000,20.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,09,06,D,379249,,A,,A,0,D,86408.0,D,86408,86408,86408,86408,86408,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,23208.0,D,23208,23208,23208,23208,23208,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S49B,15,0,D,0,0,0,0,0,100,0,,A,,A,38000,D,38000,38000,38000,38000,38000,100,38000,,A,,A,,A,,,,,,100,,,A,,A,2400,D,2400,2400,2400,2400,2400,100,2400,,A,,A,22800,D,22800,22800,22800,22800,22800,100,22800,,A,,A,,A,,,,,,100,,D,D,A,D,D,A,9,1,2,
0.9402892,0.9380863,0.9381922,0.9409063,0.9383681,0.9389994,0.9651062,03792531,34,D,31,D,1,1,D,01,D,3,D,15,D,16,D,1,D,1,D,5,D,5,D,14700,D,225500,D,34162.003,0,D,17213,D,0,D,,A,0,D,,A,0,D,0,D,225000,D,40,D,40,D,0,D,652,D,150,D,870,D,200,D,,A,1,,3,D,,A,03,D,,A,0,D,0,D,0,D,03,D,1,4,,2,D,4,D,4,1,D,2,,1,10,2017,1,D,6,D,1,D,2,,A,,A,,A,52,D,52,D,91058.140,,,83168.236,61595.528,77549.747,,62215.001,82483.792,79491.136,113308.993,73666.644,,,,81357.786,,71095.919,60849.687,60831.724,,,,,,64816.831,,,,45757.041,69326.107,,70825.281,,84126.451,90353.228,,,56932.735,,,60557.866,,90456.120,284.32000,126.36000,40.44000,1.00000,10.80359,0.00000,6.87641,0.00000,8.74000,4.49000,5.29000,0.00000,0.00000,14.46000,0.00000,0.00000,0.00000,0.00000,0.00000,34.26000,157.96000,0.00000,0.00000,0.00000,83.97817,0.00000,0.00000,3.92183,1,D,,A,0,D,09,06,D,379253,,A,,A,14700,D,225500.0,D,225500,225500,225500,225500,225500,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,225000.0,D,225000,225000,225000,225000,225000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S49A,16,0,D,0,0,0,0,0,100,0,,A,,A,500,D,500,500,500,500,500,100,500,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,D,A,A,A,A,9,5,2,2
0.9400265,0.9378236,0.9379294,0.9406436,0.9381054,0.9387367,0.9648435,03792532,34,D,31,D,1,1,D,01,D,3,D,15,D,16,D,1,D,1,D,5,D,5,D,14700,D,225500,D,34162.003,0,D,17213,D,0,D,,A,0,D,,A,0,D,0,D,225000,D,40,D,40,D,0,D,652,D,150,D,870,D,200,D,,A,1,,3,D,,A,03,D,,A,0,D,0,D,0,D,03,D,1,4,,2,D,4,D,4,1,D,2,,1,10,2017,1,D,6,D,2,D,2,,A,,A,,A,52,D,52,D,91058.140,,,83168.236,61595.528,77549.747,,62215.001,82483.792,79491.136,113308.993,73666.644,,,,81357.786,,71095.919,60849.687,60831.724,,,,,,64816.831,,,,45757.041,69326.107,,70825.281,,84126.451,90353.228,,,56932.735,,,60557.866,,90456.120,196.95000,41.55000,0.00000,0.00000,0.00000,26.07000,0.00000,0.00000,0.00000,0.00000,0.00000,9.99000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.49000,155.40000,25.74000,0.00000,0.00000,26.51000,0.00000,13.80000,0.00000,1,D,,A,0,D,09,06,D,379253,,A,,A,14700,D,225500.0,D,225500,225500,225500,225500,225500,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,225000.0,D,225000,225000,225000,225000,225000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S49A,16,0,D,0,0,0,0,0,100,0,,A,,A,500,D,500,500,500,500,500,100,500,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,D,A,A,A,A,9,5,2,2
0.3530496,0.3097133,0.3537221,0.3262460,0.4226889,0.3734635,0.0102019,03792551,57,D,57,D,1,3,D,01,D,1,D,12,D,12,D,1,D,,A,2,D,1,D,0,D,0,D,38823.141,0,D,0,D,0,D,,A,0,D,,A,0,D,0,D,0,D,35,D,,A,0,D,,B,,B,,B,,B,,A,1,,1,D,,A,,A,,A,0,D,0,D,0,D,12,D,3,1,,,C,1,D,3,1,D,2,,1,10,2017,1,D,,A,1,D,2,,A,,A,2,D,50,D,0,D,72498.868,,78844.379,,82327.443,75388.565,65844.718,,,,,,71435.488,,,,89656.988,87710.441,,85790.384,,58385.373,70943.007,,,86647.872,,,83585.026,,65640.256,,,104476.479,60163.161,64321.297,,85140.404,68687.170,62264.961,70443.723,72289.660,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,06,37,A,379255,,A,,A,0,D,35001.0,D,36482,41389,31868,35000,30266,201,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,35001.0,D,36482,41389,31868,35000,30266,201,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,12,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,5,3,2,2
0.4205816,0.3427462,0.6017615,0.5157447,0.2933210,0.2638359,0.0778493,03792552,57,D,57,D,1,3,D,01,D,1,D,12,D,15,D,1,D,,A,2,D,1,D,0,D,0,D,38823.141,0,D,0,D,0,D,,A,0,D,,A,0,D,0,D,0,D,35,D,,A,0,D,,B,,B,,B,,B,,A,1,,1,D,,A,,A,,A,0,D,0,D,0,D,12,D,3,1,,,C,1,D,3,1,D,2,,1,10,2017,1,D,,A,2,D,2,,A,,A,2,D,50,D,0,D,72498.868,,78844.379,,82327.443,75388.565,65844.718,,,,,,71435.488,,,,89656.988,87710.441,,85790.384,,58385.373,70943.007,,,86647.872,,,83585.026,,65640.256,,,104476.479,60163.161,64321.297,,85140.404,68687.170,62264.961,70443.723,72289.660,,,320.43000,34.26000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,18.96000,15.30000,0.00000,0.00000,286.17000,0.00000,0.00000,0.00000,0.00000,18.00000,24.07919,0.00000,1,D,,A,0,D,07,37,A,379255,,A,,A,0,D,41442.8,D,26067,29491,51749,65968,33939,201,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,41442.8,D,26067,29491,51749,65968,33939,201,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,15,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,5,3,2,2
0.6276710,0.6202690,0.6285911,0.6318704,0.6414811,0.6341765,0.6839924,03792591,68,D,66,D,1,2,D,01,D,8,D,13,D,12,D,,A,,A,2,D,1,D,0,D,69816,D,21061.389,0,D,0,D,0,D,,A,0,D,,A,27816,D,0,D,0,D,,A,,A,0,D,283,D,65,D,326,D,75,D,,A,1,,0,D,,A,,A,,A,0,D,0,D,2,D,,A,2,1,,2,D,1,D,2,1,D,2,,1,10,2017,1,D,4,D,1,D,2,,A,1,D,1,D,0,D,0,D,28908.171,,,40734.763,,,,58319.774,49763.965,,28908.171,,30535.981,54246.554,,,47605.805,,,41649.815,,32711.433,,,52307.662,58611.813,36962.007,,31582.003,52230.523,37134.999,52084.500,28908.171,,,,52439.333,,35112.651,48529.875,37715.999,,,,321.18000,165.06000,2.21000,25.99000,16.48000,0.00000,0.00000,0.00000,0.00000,6.53000,9.05000,31.32000,0.99000,8.74000,18.20386,11.15614,13.06000,0.00000,3.32000,18.01000,156.12000,0.00000,0.00000,0.00000,0.00000,37.84000,33.63000,47.67000,1,D,,A,0,D,09,17,D,379259,,A,,A,0,D,71597.4,D,72313,72917,70986,72149,69622,301,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,27816.0,D,27816,27816,27816,27816,27816,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S24B,13,0,D,0,0,0,0,0,100,0,08,D,15600,D,,C,18097,18701,16770,17933,15406,301,17381,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,26400,D,26400,26400,26400,26400,26400,100,26400,,A,,A,,A,,,,,,100,,D,D,A,A,D,A,3,3,2,2
0.6257004,0.6269501,0.6235749,0.6240846,0.6211133,0.6395196,0.6841543,03792592,68,D,66,D,1,2,D,01,D,8,D,13,D,12,D,,A,,A,2,D,1,D,0,D,69816,D,21061.389,0,D,0,D,0,D,,A,0,D,,A,27816,D,0,D,0,D,,A,,A,0,D,283,D,65,D,326,D,75,D,,A,1,,0,D,,A,,A,,A,0,D,0,D,2,D,,A,2,1,,2,D,1,D,2,1,D,2,,1,10,2017,1,D,4,D,2,D,2,,A,1,D,1,D,0,D,0,D,28908.171,,,40734.763,,,,58319.774,49763.965,,28908.171,,30535.981,54246.554,,,47605.805,,,41649.815,,32711.433,,,52307.662,58611.813,36962.007,,31582.003,52230.523,37134.999,52084.500,28908.171,,,,52439.333,,35112.651,48529.875,37715.999,,,,137.73000,42.24000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.66000,0.00000,18.25000,2.50000,0.00000,0.00000,0.00000,13.81000,0.00000,5.02000,95.49000,0.00000,0.00000,0.00000,0.00000,18.38000,0.00000,156.56000,1,D,,A,0,D,09,17,D,379259,,A,,A,0,D,70819.4,D,73339,69634,69281,70836,71007,301,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,27816.0,D,27816,27816,27816,27816,27816,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S24B,13,0,D,0,0,0,0,0,100,0,08,D,15600,D,,C,19123,15418,15065,16620,16791,301,16603,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,26400,D,26400,26400,26400,26400,26400,100,26400,,A,,A,,A,,,,,,100,,D,D,A,A,D,A,3,3,2,2
0.7492883,0.7399652,0.7423923,0.7498027,0.7459336,0.7496058,0.7902163,03792611,59,D,63,D,1,2,D,05,D,1,D,12,D,12,D,1,D,,A,2,D,1,D,0,D,95000,D,42051.225,0,D,7268,D,0,D,,A,0,D,,A,0,D,0,D,95000,D,60,D,,A,0,D,435,D,100,D,544,D,125,D,,A,1,,1,D,,A,,A,,A,0,D,0,D,0,D,04,D,5,1,,2,D,1,D,,2,D,1,,2,10,2017,1,D,2,D,1,D,2,,A,,A,1,D,52,D,0,D,55464.251,55464.251,,,62486.352,,66783.548,,,55464.251,55464.251,66477.654,,55464.251,55464.251,55464.251,55464.251,92202.093,,,,55464.251,,55464.251,55464.251,55464.251,,,,,,62204.130,,,,55464.251,90423.339,,55464.251,,55464.251,55464.251,,,284.99000,224.20000,0.00000,7.98000,36.58000,0.00000,0.00000,36.54000,0.00000,1.97851,0.00000,8.59000,3.73004,18.72145,0.00000,0.00000,1.19000,38.42000,13.37000,57.10000,60.79000,21.79000,0.00000,0.00000,6.54000,15.19000,29.99000,38.76000,1,D,,A,0,D,09,,D,379261,,A,,A,0,D,95000.0,D,95000,95000,95000,95000,95000,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,95000.0,D,95000,95000,95000,95000,95000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,12,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,,3,2,2
0.7496117,0.7402886,0.7427157,0.7501261,0.7462570,0.7499292,0.7911647,03792612,59,D,63,D,1,2,D,05,D,1,D,12,D,12,D,1,D,,A,2,D,1,D,0,D,95000,D,42051.225,0,D,7268,D,0,D,,A,0,D,,A,0,D,0,D,95000,D,60,D,,A,0,D,435,D,100,D,544,D,125,D,,A,1,,1,D,,A,,A,,A,0,D,0,D,0,D,04,D,5,1,,2,D,1,D,,2,D,1,,2,10,2017,1,D,2,D,2,D,2,,A,,A,1,D,52,D,0,D,55464.251,55464.251,,,62486.352,,66783.548,,,55464.251,55464.251,66477.654,,55464.251,55464.251,55464.251,55464.251,92202.093,,,,55464.251,,55464.251,55464.251,55464.251,,,,,,62204.130,,,,55464.251,90423.339,,55464.251,,55464.251,55464.251,,,426.01215,247.44001,3.99000,0.00000,41.00001,60.05000,0.00000,0.00000,0.00000,0.00000,7.29000,20.97000,0.88000,16.05000,0.00000,9.67000,1.99000,60.38000,0.00000,25.17000,178.57214,0.00000,9.11870,8.62371,21.87788,19.52437,16.26372,65.61439,1,D,,A,0,D,09,,D,379261,,A,,A,0,D,95000.0,D,95000,95000,95000,95000,95000,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,95000.0,D,95000,95000,95000,95000,95000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,12,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,,3,2,2
0.8952207,0.8893574,0.8920603,0.8980315,0.8949808,0.8929190,0.9236417,03792641,44,D,48,D,1,1,D,01,D,3,D,12,D,13,D,1,D,1,D,6,D,5,D,0,D,162008,D,54015.118,0,D,10711,D,0,D,,A,0,D,,A,22008,D,0,D,140000,D,40,D,40,D,0,D,1087,D,250,D,1522,D,350,D,,A,1,,3,D,,A,04,D,,A,0,D,3,D,1,D,11,D,1,6,,2,D,1,D,4,1,D,2,,1,10,2017,1,D,3,D,1,D,2,,A,,A,,A,52,D,52,D,152244.119,,,121693.175,80569.387,119452.251,,97993.904,122458.765,148017.892,156835.999,116951.282,,,,128249.740,,116931.528,105202.179,95987.812,,,,,,111602.036,,,,106600.299,119426.967,,99312.606,,123176.108,160457.714,,,95338.779,,,92453.205,,139433.450,362.33009,178.75000,5.19000,6.48000,9.99000,20.00000,12.32000,0.00000,0.00000,0.00000,5.02055,2.27000,8.50000,6.80945,0.00000,4.47000,3.99000,25.27000,20.36000,48.08000,183.58009,28.00000,21.62000,10.28000,39.39831,0.00000,9.65863,30.65128,1,D,,A,5,D,09,06,D,379264,2,D,2,D,0,D,162008.0,D,162008,162008,162008,162008,162008,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,22008.0,D,22008,22008,22008,22008,22008,100,0.0,D,0,0,0,0,0,100,140000.0,D,140000,140000,140000,140000,140000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S49A,13,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,9,4,1,1
