INC_RNKM,INC_RNK5,INC_RNK4,INC_RNK3,INC_RNK2,INC_RNK1,INC_RANK,NEWID,AGE_REF,AGE_REF_,AGE2,AGE2_,BLS_URBN,CUTENURE,CUTE_URE,DESCRIP,DESCRIP_,EARNCOMP,EARN_OMP,EDUC_REF,EDUC0REF,EDUCA2,EDUCA2_,EMPLTYP1,EMPL_YP1,EMPLTYP2,EMPL_YP2,FAM_SIZE,FAM__IZE,FAM_TYPE,FAM__YPE,FGVX,FGVX_,FINCBEFX,FINC_EFX,FINLWT21,FIRAX,FIRAX_,FJSSDEDX,FJSS_EDX,FPVTX,FPVTX_,FREEMLX,FREEMLX_,FRRX,FRRX_,FS_MTHI,FS_MTHI_,FSS_RRX,FSS_RRX_,FSUPPX,FSUPPX_,FWAGEX,FWAGEX_,HRSPRWK1,HRSP_WK1,HRSPRWK2,HRSP_WK2,JFS_AMT,JFS_AMT_,JGRCFDMV,JGRC_DMV,JGRCFDWK,JGRC_DWK,JGROCYMV,JGRO_YMV,JGROCYWK,JGRO_YWK,LUMPX,LUMPX_,MARITAL1,MARI_AL1,NO_EARNR,NO_E_RNR,OCCEXPNX,OCCE_PNX,OCCULIS2,OCCU_IS2,OTHINX,OTHINX_,OTHRECX,OTHRECX_,PERSLT18,PERS_T18,PERSOT64,PERS_T64,OCCULIS1,OCCU_IS1,POPSIZE,RACE2,RACE2_,REC_FS,REC_FS_,REF_RACE,REF__ACE,REGION,SEX_REF,SEX_REF_,SEX2,SEX2_,SMSASTAT,STRTMNTH,STRTYEAR,TYPOWND,TYPOWND_,VEHQ,VEHQ_,WEEKI,WEEKI_,WEEKN,WELFRX,WELFRX_,WHYNWRK1,WHYN_RK1,WHYNWRK2,WHYN_RK2,WK_WRKD1,WK_W_KD1,WK_WRKD2,WK_W_KD2,WTREP01,WTREP02,WTREP03,WTREP04,WTREP05,WTREP06,WTREP07,WTREP08,WTREP09,WTREP10,WTREP11,WTREP12,WTREP13,WTREP14,WTREP15,WTREP16,WTREP17,WTREP18,WTREP19,WTREP20,WTREP21,WTREP22,WTREP23,WTREP24,WTREP25,WTREP26,WTREP27,WTREP28,WTREP29,WTREP30,WTREP31,WTREP32,WTREP33,WTREP34,WTREP35,WTREP36,WTREP37,WTREP38,WTREP39,WTREP40,WTREP41,WTREP42,WTREP43,WTREP44,FOODTOT,FOODHOME,CEREAL,BAKEPROD,BEEF,PORK,OTHMEAT,POULTRY,SEAFOOD,EGGS,MILKPROD,OTHDAIRY,FRSHFRUT,FRSHVEG,PROCFRUT,PROCVEG,SWEETS,NONALBEV,OILS,MISCFOOD,FOODAWAY,ALCBEV,SMOKSUPP,PET_FOOD,PERSPROD,PERSSERV,DRUGSUPP,HOUSKEEP,HH_CU_Q,HH_CU_Q_,HHID,HHID_,CHILDAGE,CHIL_AGE,INCLASS,STATE,INC__ANK,CUID,HORREF1,HORREF1_,HORREF2,HORREF2_,FGVXM,FGVXM_,FINCBEFM,FINC_EFM,FINCBEF1,FINCBEF2,FINCBEF3,FINCBEF4,FINCBEF5,FINCBEFI,FJSSDEDM,FJSS_EDM,FJSSDED1,FJSSDED2,FJSSDED3,FJSSDED4,FJSSDED5,FPVTXM,FPVTXM_,FRRXM,FRRXM_,FS_AMTXM,FS_A_TXM,FS_AMTX1,FS_AMTX2,FS_AMTX3,FS_AMTX4,FS_AMTX5,FS_AMTXI,FSS_RRXM,FSS__RXM,FSS_RRX1,FSS_RRX2,FSS_RRX3,FSS_RRX4,FSS_RRX5,FSS_RRXI,FSUPPXM,FSUPPXM_,FSUPPX1,FSUPPX2,FSUPPX3,FSUPPX4,FSUPPX5,FSUPPXI,FWAGEXM,FWAGEXM_,FWAGEX1,FWAGEX2,FWAGEX3,FWAGEX4,FWAGEX5,FWAGEXI,INC__NKM,JFS_AMTM,JFS__MTM,JFS_AMT1,JFS_AMT2,JFS_AMT3,JFS_AMT4,JFS_AMT5,OTHINXM,OTHINXM_,OTHINX1,OTHINX2,OTHINX3,OTHINX4,OTHINX5,OTHINXI,WELFRXM,WELFRXM_,WELFRX1,WELFRX2,WELFRX3,WELFRX4,WELFRX5,WELFRXI,PICKCODE,LUMPB,LUMPB_,LUMPBX,LUMPBX_,OTHINB,OTHINB_,OTHINBX,OTHINBX_,WELFRB,WELFRB_,WELFRBX,WELFRBX_,PSU,HIGH_EDU,FSMPFRMX,FSMP_RMX,FSMPFRX1,FSMPFRX2,FSMPFRX3,FSMPFRX4,FSMPFRX5,FSMPFRXI,FSMPFRXM,INTRDVB,INTRDVB_,INTRDVBX,INTR_VBX,INTRDVX,INTRDVX_,INTRDVX1,INTRDVX2,INTRDVX3,INTRDVX4,INTRDVX5,INTRDVXI,INTRDVXM,NETRENTB,NETR_NTB,NETRENTX,NETR_NTX,NETRNTBX,NETR_TBX,NETRENT1,NETRENT2,NETRENT3,NETRENT4,NETRENT5,NETRENTI,NETRENTM,OTHREGB,OTHREGB_,OTHREGBX,OTHR_GBX,OTHREGX,OTHREGX_,OTHREGX1,OTHREGX2,OTHREGX3,OTHREGX4,OTHREGX5,OTHREGXI,OTHREGXM,RETSRVBX,RETS_VBX,RETSURVB,RETS_RVB,RETSURVX,RETS_RVX,RETSURV1,RETSURV2,RETSURV3,RETSURV4,RETSURV5,RETSURVI,RETSURVM,ROYESTB,ROYESTB_,ROYESTBX,ROYE_TBX,ROYESTX,ROYESTX_,ROYESTX1,ROYESTX2,ROYESTX3,ROYESTX4,ROYESTX5,ROYESTXI,ROYESTXM,FSMP_RXM,INTR_VXM,NETR_NTM,OTHR_GXM,RETS_RVM,ROYE_TXM,DIVISION,REFGEN,HISP_REF,HISP2
0.6444828,0.6175370,0.6774010,0.6553031,0.6621831,0.6134674,0.7076198,03611982,46,D,,A,1,1,D,01,D,1,D,15,D,,A,1,D,,A,1,D,8,D,0,D,75000,D,59451.118,0,D,5738,D,0,D,,A,0,D,,A,0,D,0,D,75000,D,60,D,,A,0,D,,B,,B,174,D,40,D,,A,5,,1,D,,A,,A,,A,0,D,0,D,0,D,03,D,2,,A,2,D,1,D,4,2,D,,A,1,02,2017,1,D,1,D,2,D,2,,A,,A,,A,52,D,,A,,,,107586.153,,,,,,114360.010,130219.197,119482.652,,101020.090,,,,108943.222,108523.347,120253.266,115981.223,99731.966,,131161.821,86930.715,126653.517,,,108846.120,,118818.295,,,110977.770,136267.874,,102812.949,110268.086,,124513.276,,124001.295,120960.442,,74.40000,33.99000,0.00000,3.49000,0.00000,0.00000,0.00000,0.00000,0.00000,1.69000,2.19000,0.00000,0.00000,5.00000,0.00000,0.00000,0.00000,16.23000,5.39000,0.00000,40.41000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,09,04,D,361198,,A,,A,0,D,76637.0,D,70859,79066,78281,83529,71450,301,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,76637.0,D,70859,79066,78281,83529,71450,301,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S48A,15,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,8,4,2,
0.7711722,0.7670016,0.7595875,0.7665850,0.7701220,0.7685529,0.8161547,03611991,52,D,55,D,2,2,D,01,D,3,D,16,D,15,D,1,D,2,D,6,D,4,D,728,D,103800,D,23070.763,0,D,7942,D,0,D,,A,0,D,,A,0,D,0,D,103800,D,60,D,40,D,0,D,1087,D,250,D,1087,D,250,D,,A,1,,4,D,,A,03,D,,A,0,D,3,D,0,D,10,D,5,1,,2,D,1,D,4,2,D,1,,2,01,2017,1,D,3,D,1,D,2,,A,,A,,A,52,D,52,D,35694.024,,37359.579,33658.340,38295.380,,33138.931,32419.877,30862.298,34331.267,39348.582,,,,34052.667,,29368.957,35635.438,38255.263,,,,,,45293.017,,,,26882.687,37947.913,,43393.491,,36070.041,37782.351,,,37430.936,,,39748.875,,32149.513,,211.55000,126.62000,10.54000,14.51000,0.00000,5.94000,0.00000,13.79000,0.00000,1.27000,21.85000,11.49000,0.00000,6.48000,1.33000,0.00000,3.20000,7.44000,4.55000,24.23000,84.93000,0.00000,0.00000,0.00000,7.43000,0.00000,0.00000,49.55000,1,D,,A,6,D,09,,D,361199,,A,,A,728,D,103800.0,D,103800,103800,103800,103800,103800,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,103800.0,D,103800,103800,103800,103800,103800,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,16,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,,3,2,2
0.7709939,0.7668233,0.7594092,0.7664067,0.7699437,0.7683746,0.8159764,03611992,52,D,55,D,2,2,D,01,D,3,D,16,D,15,D,1,D,2,D,6,D,4,D,728,D,103800,D,23070.763,0,D,7942,D,0,D,,A,0,D,,A,0,D,0,D,103800,D,60,D,40,D,0,D,1087,D,250,D,1087,D,250,D,,A,1,,4,D,,A,03,D,,A,0,D,3,D,0,D,10,D,5,1,,2,D,1,D,4,2,D,1,,2,01,2017,1,D,3,D,2,D,2,,A,,A,,A,52,D,52,D,35694.024,,37359.579,33658.340,38295.380,,33138.931,32419.877,30862.298,34331.267,39348.582,,,,34052.667,,29368.957,35635.438,38255.263,,,,,,45293.017,,,,26882.687,37947.913,,43393.491,,36070.041,37782.351,,,37430.936,,,39748.875,,32149.513,,251.96000,217.64000,18.28000,47.43000,0.00000,2.97000,0.00000,0.00000,0.00000,7.19000,15.22000,18.96000,0.00000,8.01000,2.13000,5.84000,29.78000,19.01000,0.00000,42.82000,34.32000,0.00000,0.00000,15.98000,60.54000,0.00000,0.00000,48.70000,1,D,,A,6,D,09,,D,361199,,A,,A,728,D,103800.0,D,103800,103800,103800,103800,103800,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,103800.0,D,103800,103800,103800,103800,103800,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,16,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,,3,2,2
0.1760740,0.1842625,0.1796743,0.1800181,0.1863582,0.1834473,0.3053475,03612001,71,D,,A,1,2,D,01,D,8,D,11,D,,A,,A,,A,1,D,8,D,0,D,18648,D,65565.852,0,D,0,D,0,D,,A,0,D,,A,18648,D,0,D,0,D,,A,,A,0,D,261,D,60,D,435,D,100,D,,A,2,,0,D,,A,,A,,A,0,D,0,D,1,D,,A,5,,A,2,D,1,D,,2,D,,A,2,01,2017,1,D,1,D,1,D,2,,A,1,D,,A,0,D,,A,156999.328,,,,116124.195,,124433.820,127276.298,117874.883,,,,,,120862.698,,,,128097.899,135622.445,,117514.075,,138121.533,116457.135,,,123442.776,,,129188.871,,149643.633,,,149765.614,129645.374,127210.439,,143336.733,105463.061,130500.446,147614.431,114420.923,129.30000,101.69000,0.00000,8.16000,0.00000,2.04000,7.56000,0.00000,9.21000,1.73000,3.06000,2.55000,8.62000,2.56000,0.00000,2.56000,1.42000,9.97000,8.17000,34.08000,27.61000,0.00000,0.00000,0.00000,0.00000,0.00000,23.16000,4.42000,1,D,,A,0,D,04,,D,361200,,A,,A,0,D,18648.0,D,18648,18648,18648,18648,18648,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,18648.0,D,18648,18648,18648,18648,18648,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,11,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,,1,2,
0.1765807,0.1847692,0.1801810,0.1805248,0.1868649,0.1839540,0.3058542,03612002,71,D,,A,1,2,D,01,D,8,D,11,D,,A,,A,,A,1,D,8,D,0,D,18648,D,65565.852,0,D,0,D,0,D,,A,0,D,,A,18648,D,0,D,0,D,,A,,A,0,D,261,D,60,D,435,D,100,D,,A,2,,0,D,,A,,A,,A,0,D,0,D,1,D,,A,5,,A,2,D,1,D,,2,D,,A,2,01,2017,1,D,1,D,2,D,2,,A,1,D,,A,0,D,,A,156999.328,,,,116124.195,,124433.820,127276.298,117874.883,,,,,,120862.698,,,,128097.899,135622.445,,117514.075,,138121.533,116457.135,,,123442.776,,,129188.871,,149643.633,,,149765.614,129645.374,127210.439,,143336.733,105463.061,130500.446,147614.431,114420.923,55.31000,49.02000,0.00000,8.47000,0.00000,0.00000,0.00000,3.46000,4.09000,0.00000,0.00000,3.58000,0.00000,0.00000,0.00000,2.56000,0.00000,6.30000,0.00000,20.56000,6.29000,0.00000,0.00000,0.00000,0.00000,0.00000,5.03927,5.25000,1,D,,A,0,D,04,,D,361200,,A,,A,0,D,18648.0,D,18648,18648,18648,18648,18648,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,18648.0,D,18648,18648,18648,18648,18648,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,11,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,,1,2,
0.2810368,0.2979374,0.2849621,0.2894097,0.2981449,0.2898320,0.3984356,03612011,63,D,62,D,2,1,D,01,D,1,D,12,D,15,D,5,D,6,D,2,D,1,D,0,D,28561,D,62886.978,0,D,0,D,0,D,,A,0,D,,A,28560,D,0,D,0,D,50,D,28,D,0,D,217,D,50,D,435,D,100,D,,C,1,,1,D,,A,13,D,,A,0,D,0,D,0,D,13,D,5,1,,2,D,1,D,2,1,D,2,,2,01,2017,1,D,3,D,1,D,2,,A,,A,,A,52,D,52,D,,186084.703,198731.568,218003.231,169789.824,,181264.747,186887.636,173491.646,,,166952.632,,155322.874,,,208217.746,201067.343,,181808.214,155045.157,,179400.318,,192526.127,137105.014,,,,162875.663,,,,,,214045.412,217154.371,151692.212,,150945.094,,,,202763.895,28.34000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,28.34000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,05,,D,361201,,A,,A,0,D,28561.0,D,28561,28561,28561,28561,28561,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,28560.0,D,28560,28560,28560,28560,28560,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,C,,B,,A,,A,,A,,A,,15,1,D,1,1,1,1,1,100,1,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,,3,2,2
0.2805508,0.2974514,0.2844762,0.2889237,0.2976590,0.2893460,0.3979496,03612012,63,D,62,D,2,1,D,01,D,1,D,12,D,15,D,5,D,6,D,2,D,1,D,0,D,28561,D,62886.978,0,D,0,D,0,D,,A,0,D,,A,28560,D,0,D,0,D,50,D,28,D,0,D,217,D,50,D,435,D,100,D,,C,1,,1,D,,A,13,D,,A,0,D,0,D,0,D,13,D,5,1,,2,D,1,D,2,1,D,2,,2,01,2017,1,D,3,D,2,D,2,,A,,A,,A,52,D,52,D,,186084.703,198731.568,218003.231,169789.824,,181264.747,186887.636,173491.646,,,166952.632,,155322.874,,,208217.746,201067.343,,181808.214,155045.157,,179400.318,,192526.127,137105.014,,,,162875.663,,,,,,214045.412,217154.371,151692.212,,150945.094,,,,202763.895,113.15000,88.39000,5.38000,6.82000,0.00000,0.00000,0.00000,0.00000,0.00000,4.70000,16.98000,15.95000,9.76000,3.02000,0.00000,0.00000,0.00000,25.78000,0.00000,0.00000,24.76000,0.00000,0.00000,45.31000,0.00000,0.00000,54.36331,0.00000,1,D,,A,0,D,05,,D,361201,,A,,A,0,D,28561.0,D,28561,28561,28561,28561,28561,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,28560.0,D,28560,28560,28560,28560,28560,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,C,,B,,A,,A,,A,,A,,15,1,D,1,1,1,1,1,100,1,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,,3,2,2
0.2604479,0.2737477,0.2630003,0.2666869,0.2761474,0.2691541,0.3784189,03612041,35,D,49,D,1,4,D,01,D,5,D,10,D,12,D,,A,1,D,4,D,3,D,0,D,26400,D,55007.796,0,D,2020,D,0,D,,A,0,D,,A,0,D,0,D,26400,D,,A,40,D,0,D,652,D,150,D,652,D,150,D,,A,1,,1,D,,A,10,D,,A,0,D,2,D,0,D,,A,4,1,,2,D,1,D,2,2,D,1,,1,01,2017,,A,1,D,1,D,2,,A,2,D,,A,0,D,52,D,138386.138,,,,90004.774,,,,125961.294,116741.821,,87625.786,,124629.192,101626.930,,,79621.219,,,71804.931,,93555.076,,,146348.192,163483.598,92006.425,,115549.786,148254.706,119486.033,154714.315,142793.532,,,,102300.817,,98856.103,161212.515,118191.586,,,7.33000,7.33000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.31000,0.85000,0.00000,1.49000,0.79000,0.00000,0.00000,1.89000,0.00000,0.00000,0.00000,0.00000,4.28000,0.00000,34.35000,0.00000,1,D,,A,4,D,05,31,D,361204,1,D,1,D,0,D,26400.0,D,26400,26400,26400,26400,26400,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,26400.0,D,26400,26400,26400,26400,26400,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,12,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,4,5,1,1
0.2608730,0.2741728,0.2634254,0.2671120,0.2765725,0.2695792,0.3791578,03612042,35,D,49,D,1,4,D,01,D,5,D,10,D,12,D,,A,1,D,4,D,3,D,0,D,26400,D,55007.796,0,D,2020,D,0,D,,A,0,D,,A,0,D,0,D,26400,D,,A,40,D,0,D,652,D,150,D,652,D,150,D,,A,1,,1,D,,A,10,D,,A,0,D,2,D,0,D,,A,4,1,,2,D,1,D,2,2,D,1,,1,01,2017,,A,1,D,2,D,2,,A,2,D,,A,0,D,52,D,138386.138,,,,90004.774,,,,125961.294,116741.821,,87625.786,,124629.192,101626.930,,,79621.219,,,71804.931,,93555.076,,,146348.192,163483.598,92006.425,,115549.786,148254.706,119486.033,154714.315,142793.532,,,,102300.817,,98856.103,161212.515,118191.586,,,204.16000,194.02000,19.40000,25.70000,0.00000,0.00000,0.00000,0.00000,15.68000,0.00000,3.16000,10.37000,20.67000,12.26000,32.00000,10.86000,9.81000,10.27000,10.46000,13.38000,10.14000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,26.18000,1,D,,A,4,D,05,31,D,361204,1,D,1,D,0,D,26400.0,D,26400,26400,26400,26400,26400,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,26400.0,D,26400,26400,26400,26400,26400,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,12,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,4,5,1,1
0.5392202,0.5551244,0.2982618,0.5851145,0.4928986,0.6942587,0.0951059,03612051,34,D,30,D,1,4,D,01,D,2,D,13,D,11,D,1,D,1,D,4,D,3,D,0,D,0,D,54611.311,0,D,0,D,0,D,,A,0,D,,A,0,D,0,D,0,D,50,D,30,D,0,D,,B,,B,,B,,B,,A,1,,2,D,,A,10,D,,A,0,D,2,D,0,D,11,D,2,1,,,C,1,D,4,2,D,1,,1,01,2017,,A,2,D,1,D,2,,A,,A,,A,52,D,52,D,,,91719.059,,121938.648,84024.113,,,,129928.776,,,,,,97536.903,127776.803,81419.174,,103003.979,,,,134429.455,134450.734,104948.740,98692.318,85520.263,,96892.508,78114.375,96889.316,,,87051.822,,131257.145,,,105451.870,149924.329,,102165.711,96969.789,126.99997,126.99997,0.00000,13.78063,0.00000,0.00000,5.83157,10.09099,0.00000,2.92237,2.49569,13.56977,9.60622,6.17491,3.55104,9.93709,9.89267,14.69298,0.00000,24.45404,0.00000,0.00000,17.36119,0.00000,9.56577,27.23000,11.05132,6.13239,1,D,,A,3,D,08,53,A,361205,,A,,A,0,D,59013.4,D,86013,51616,67307,29605,60526,202,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,59013.4,D,86013,51616,67307,29605,60526,202,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S49D,13,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,9,5,2,2
0.6507661,0.7241544,0.6891628,0.7477396,0.2367656,0.6955892,0.0594262,03612052,34,D,30,D,1,4,D,01,D,2,D,00,D,15,D,1,D,1,D,4,D,3,D,0,D,0,D,54611.311,0,D,0,D,0,D,,A,0,D,,A,0,D,0,D,0,D,50,D,30,D,0,D,,B,,B,,B,,B,,A,1,,2,D,,A,10,D,,A,0,D,2,D,0,D,11,D,2,1,,,C,1,D,4,2,D,1,,1,01,2017,,A,2,D,2,D,2,,A,,A,,A,52,D,52,D,,,91719.059,,121938.648,84024.113,,,,129928.776,,,,,,97536.903,127776.803,81419.174,,103003.979,,,,134429.455,134450.734,104948.740,98692.318,85520.263,,96892.508,78114.375,96889.316,,,87051.822,,131257.145,,,105451.870,149924.329,,102165.711,96969.789,32.00000,32.00000,0.00000,3.47040,7.00000,0.00000,4.16636,0.00000,0.00000,0.00000,0.00000,5.46953,0.00000,3.65604,0.00000,0.00000,3.73686,0.00000,0.00000,4.50081,0.00000,0.00000,0.00000,43.00000,12.53088,0.00000,0.00000,5.12929,1,D,,A,3,D,09,53,A,361205,,A,,A,0,D,77790.8,D,86461,22215,100163,86485,93630,202,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,77790.8,D,86461,22215,100163,86485,93630,202,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S49D,15,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,9,5,2,2
0.3675425,0.3808369,0.3629556,0.3724359,0.3830436,0.3739061,0.4750401,03612061,88,T,88,T,1,2,D,01,D,8,D,12,D,12,D,,A,,A,2,D,1,D,0,D,37472,D,36477.055,0,D,0,D,0,D,,A,0,D,,A,28560,D,0,D,0,D,,A,,A,0,D,283,D,65,D,304,D,70,D,,A,1,,0,D,,A,,A,,A,0,D,0,D,2,D,,A,4,1,,2,D,1,D,2,1,D,2,,1,01,2017,1,D,3,D,1,D,2,,A,1,D,1,D,0,D,0,D,80684.632,,,,60924.645,,,,77395.859,88582.920,,65023.121,,91362.772,73218.086,,,76218.997,,,53716.391,,49062.674,,,77171.929,81024.817,75713.482,,77594.371,80194.158,75395.700,78947.722,63732.374,,,,70098.266,,76031.833,85201.967,61441.804,,,70.20000,37.00000,4.05000,0.00000,8.83000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.18000,0.00000,1.69000,0.00000,0.00000,12.18000,7.07000,33.20000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,29.25340,1,D,,A,0,D,06,31,D,361206,,A,,A,0,D,37472.0,D,37472,37472,37472,37472,37472,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,28560.0,D,28560,28560,28560,28560,28560,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,12,0,D,0,0,0,0,0,100,0,,A,,A,1112,D,1112,1112,1112,1112,1112,100,1112,,A,,A,,A,,,,,,100,,,A,,A,7800,D,7800,7800,7800,7800,7800,100,7800,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,D,A,D,A,A,4,1,2,2
